id,pub_author,pub_year,abstract,strand_raw,strand_info,strand_CLEAN,pub_eppi,pub_type_raw,pub_eppi_CLEAN,pubtype_ht,pubtype_info,pub_type_CLEAN,loc_country_raw,loc_country_CLEAN,int_setting_raw,int_setting_ht,int_setting_info,int_Setting_CLEAN,eco_valid_raw,eco_valid_ht,eco_valid_info,eco_valid_CLEAN,part_age_raw,part_age_ht,part_age_info,part_age_CLEAN,school_treat_info,school_treat_ht,school_treat_CLEAN,school_na_CLEAN,school_cont_info,school_cont_ht,school_cont_CLEAN,school_total_info,school_total_ht,school_total_CLEAN,school_na_raw,school_na_info,school_na_ht,class_treat_info,class_treat_ht,class_treat_CLEAN,class_cont_info,class_cont_CLEAN,class_cont_ht,class_total_info,class_total_ht,class_na_raw,class_na_info,class_total_CLEAN,class_na_ht,class_na_CLEAN,treat_group_raw,treat_group_ht,treat_group_info,treat_group_CLEAN,part_assig_raw,part_assig_ht,part_assig_info,part_assig_CLEAN,level_assig_raw,level_assig_ht,level_assig_info,level_assig_CLEAN,int_desig_raw,int_design_ht,int_design_info,int_design_CLEAN,rand_raw,rand_ht,rand_info,rand_CLEAN,out_other_raw,out_other_ht,out_other_info,out_other_CLEAN,out_info_raw,out_info_raw,out_info_info,out_info_CLEAN,part_other_ht,part_other_info,part_other_CLEAN
53902688,Jane (2016),2016,NA,NA,NA,,"Journal, Article",NA,,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,N,NA,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,NA,,NA,NA,
53902691,Jere (2012),2012,NA,NA,NA,,"Journal, Article",NA,,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,N,NA,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,NA,,NA,NA,
53902481,KERTESI (2014),2014,"This paper evaluates the kindergarten attendance allowance program in Hungary, a conditional cash transfer (CCT) program introduced in 2009 that aimed to increase kindergarten enrolment of disadvantaged children aged 3 and 4. The administration of the program was decentralised, and we make use of the substantial regional variation in program take-up across municipalities to estimate the program's effect on enrolment rates. We show modest, but non-negligible effects, despite problems related to the manner of the program's implementation. We also show that the effects were significantly stronger in areas characterised by an excess supply of kindergarten slots. The results testify to the potential of CCT programs to create demand for child-care services among disadvantaged families  however, the results also highlight the importance of creating an adequate supply of kindergarten facilities where needed.",NA,NA,,"Journal, Article",NA,,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,N,NA,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,NA,,NA,NA,
53902147,Kilburn (2017),2017,"This study analyzes the impact of a positive income shock on child schooling outcomes using experimental data from an unconditional cash transfer program in Malawi. Since households receive the cash and parents are responsible for making spending decisions, we also examine the intervening pathways between cash transfers and child schooling. Data comes from a cluster-randomized study of Malawi's Social Cash Transfer Program (SCTP). After a baseline survey, households in village clusters were randomly assigned to treatment and control arms with treatment villages receiving transfers immediately and control villages assigned a later entry. We test for treatment impacts on a panel of school-aged children (6–17) using a differences-in-differences model. After a years’ worth of transfers, we find the Malawi SCTP both improves enrollment rates and decreases dropouts. The main intervening pathway between the program and schooling is education expenditures, suggesting that the cash improves the demand for education by reducing financial constraints. [ABSTRACT FROM AUTHOR]",NA,NA,,"Journal, Article",NA,,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,N,NA,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,NA,,NA,NA,
53903125,Kim (2016),2016,"""This paper evaluates a randomized controlled trial of a cash transfer program for the girls' education by studying the short term academic achievement of 3,997 female students (9th-11th grade) across 124 classrooms in 33 public secondary schools in Malawi. Results show that students provided with one-year tuition support and monthly cash stipends are more likely to attend school and have better test scores in the short run. These students also regarded education more seriously with higher aspirations for educational achievement.""",NA,NA,,"Journal, Article",NA,,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,N,NA,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,NA,,NA,NA,
53902534,Knox (1996),1996,"Past research suggests that increasing the outcomes of single mothers will bring intergenerational benefits. However, some sources of income may be more beneficial to children than others. The effects of child support payments from absent fathers on children's achievement test scores and home environments are evaluated using 3 methods to control for heterogeneity among families. The results provide evidence that increased child support payments may improve the academic achievement of elementary school-age children even more than income from other sources. While overall family income appears to affect levels of cognitive stimulation available in children's homes, child support does not have larger effects than other sources of income. Findings suggest that increasing the financial contributions of absent fathers through improved child support enforcement or other interventions may be a particularly beneficial income support strategy for children in single mother families.",NA,NA,,"Journal, Article",NA,,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,N,NA,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,NA,,NA,NA,
53902155,Latham (2013),2013,"Conditional cash transfer (CCT) programs are increasingly being used through the developing world to reduce inequality, break the intergenerational poverty cycle, and build human capital. These programs vary by country but typically make cash transfers conditional upon children meeting certain healthcare and educational standards. While previous research finds that these programs are effective at increasing school enrollment and attendance, there is little evidence that it actually increases academic achievement. This paper examines the impact of Familias en Acción, a CCT in Colombia, on the academic achievement of students from households receiving the subsidies, and the impact of the program on school quality. Program evaluation data is used to conduct a logistic regression to measure the programs effects on literacy and grade retention, and national standardized test results are used to conduct an Ordinary Least Squares Regression on academic performance at the school level. The results show that Familias en Acción increases literacy and decreases grade retention amongst the students receiving the subsidy. While the students participating in the program are not found to have no impact on schools, the overall increase in enrollment does have a negative impact on school level math scores. These findings support the growing use of CCT strategies to increase human capital and alleviate poverty. However, the program still allows for geographic and socio-economic differentials in academic attainment to persist. Additional program options should be investigated to address these concerns. [The dissertation citations contained here are published with the permission of ProQuest LLC. Further reproduction is prohibited without permission. Copies of dissertations may be obtained by Telephone (800) 1-800-521-0600. Web page  http //www.proquest.com/en-US/products/dissertations/individuals.shtml.]",NA,NA,,Dissertation,NA,,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,N,NA,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,NA,,NA,NA,
53901251,Levy (2007),2007,"This report summarizes the findings of an evaluation of a social safety net initiative, the Programme of Advancement Through Health and Education (PATH), which was undertaken by the Government of Jamaica, beginning in 2001. The main objectives of the initiative, which is operated by the Ministry of Labour and Social Security (MLSS), are to achieve better targeting of welfare benefits to the poor and to increase human capital by conditioning receipt of the benefits on participants meeting certain requirements for school attendance and health care visits. Under the programme, PATH eligibility is determined using a scoring formula which draws on detailed information about household circumstances. Benefits to eligible households are disbursed through the postal system. The conditioning requirements to increase human capital are enforced, based on information which is obtained through schools and health care centres.",NA,NA,,Report,NA,,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,N,NA,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,NA,,NA,NA,
53901729,Levy (2010),2010,"Acknowledgments We are grateful to several officials in the government of Jamaica, particularly to Colette Roberts-Risden and Trevor Smith at the Ministry of Labour and Social Security, and Carol Watson-Williams at the Planning Institute of Jamaica for all their input and help in conducting the evaluation. We are grateful to Cornelia Tesliuc, Andrea Vermehren, Gloria Rubio, and Laura Rawlings from the World Bank, for useful comments and advice at various points in the project. Maxine Wedderburn and Deborah Bourne were instrumental in conducting the qualitative assessments. Peter Schochet provided insightful comments at various points in the evaluation. We are also grateful to seminar participants at Harvard University, The World Bank, Mathematica Policy Research, and APPAM's Annual Conference, for their comments and questions. Alex Hall, Alex Kent, Miki Satake and Ama Takyi provided outstanding research assistance. Evaluation of Jamaica's PATH conditional cash transfer programme This paper summarizes the findings of an evaluation of the Programme of Advancement through Health and Education (PATH), a conditional cash transfer programme implemented by the Government of Jamaica. We find that PATH was generally implemented as intended  exhibited better targeting to the poor than other similar social assistance programmes in Jamaica  and had positive and statistically significant impacts on school attendance and number of preventive health care visits for children. We find no evidence, however, that PATH was able to affect longer-term outcomes such as marks, grade progression, or health care status.",NA,NA,,"Journal, Article",NA,,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,N,NA,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,NA,,NA,NA,
53901308,Maluccio (2004),2004,"This paper presents the main findings of a quantitative evaluation of the Red de Protección Social (RPS), a conditional cash transfer program in Nicaragua, against its primary objectives. These included supplementing income to increase household expenditures on food, reducing primary school desertion, and improving the health care and nutritional status of children under age 5. The evaluation design is based on a randomized, community-based intervention with measurements before and after the intervention in both treatment and control communities. Where possible, we erred on the side of assessing effects in conservative manners, for example, in the calculation of standard errors and the treatment of possible control group contamination. Overall, we find that RPS had positive (or favorable) and significant double-difference estimated average effects on a broad range of indicators and outcomes. Where it did not, it was often due to similar, smaller improvements in the control group that appear to have been stimulated indirectly by the program. Most of the estimated effects were larger for the extreme poor. The findings presented here played an important role in the decision to continue this effective program",NA,NA,,Report,NA,,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,N,NA,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,NA,,NA,NA,
53902486,Martinelli (2008),2008,"[We investigate the hypothesis that conditioning transfers to poor families on school attendance leads to a reallocation of household resources which enhances the human capital of the next generation, via the effect of the conditionality on the shadow price of human capital and (possibly) via the effect of the transfers on household bargaining. We introduce a model to study the effects of conditional transfers on intra-household allocations, and provide suggestive evidence of the importance of price effects using data from a conditional transfer program in Mexico.]",NA,NA,,"Journal, Article",NA,,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,N,NA,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,NA,,NA,NA,
53902555,Millan (2020),2020,"Numerous evaluations of conditional cash transfer (CCT) programs show positive short-term impacts, but there is only limited evidence on whether these benefits translate into sustained longer-term gains. This paper uses the municipal-level randomized assignment of a CCT program implemented for five years in Honduras to estimate long-term effects 13 years after the program began. We estimate intent-to-treat effects using individual-level data from the population census, which allows assignment of individuals to their municipality of birth, thereby circumventing migration selection concerns. For the non-indigenous, we find positive and robust impacts on educational outcomes for cohorts of a very wide age range. These include increases of more than 50 percent for secondary school completion rates and the probability of reaching university studies for those exposed at school-going ages. They also include substantive gains for grades attained and current enrollment for others exposed during early childhood, raising the possibility of further gains going forward. Educational gains are, however, more limited for the indigenous. Finally, exposure to the CCT increased the probability of international migration for young men, from 3 to 7 percentage points, also stronger for the non-indigenous. Both early childhood exposure to the nutrition and health components of the CCT as well as exposure during school-going ages to the educational components led to sustained increases in human capital.",NA,NA,,"Journal, Article",NA,,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,N,NA,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,NA,,NA,NA,
53902169,Miller (2011),2011,"Aimed at low-income families in six of New York City's highest-poverty communities, Family Rewards ties cash rewards to a pre-specified set of activities and outcomes thought to be critical to families' short- and long-term success in the areas of children's education, family preventive health care, and parents' employment. The purpose of this project is to experimentally evaluate the effects of this three-year innovative holistic conditional cash transfer (CCT) initiative. This paper presents initial findings from an ongoing and comprehensive evaluation of Family Rewards. It examines the program's implementation in the field and families' responses to it during the first two of its three years of operations, and early findings on the program's impacts on children's educational processes and outcomes. More specifically, this paper addresses the following questions  (1) What are the effects of ONYC-Family Rewards on family income, poverty, and financial hardship?  (2) What are the effects of ONYC-Family Rewards on use of health care and health insurance?  (3) What are the effects of ONYC-Family Rewards on parents' employment and educational attainment?  and (4) What are the effects of ONYC-Family Rewards on children's educational outcomes? Overall, this study shows that, despite an extraordinarily rapid start-up, the program was operating largely as intended by its second year. Although many families struggled with the complexity of the program, most were substantially engaged with it and received a large amount of money for meeting the conditions it established. Specifically, nearly all families (98 percent) earned at least some rewards in both program years, with payments averaging more than $6,000 during the first two program years combined. The program reduced current poverty and hardship  increased savings  increased families' continuous use of health insurance coverage and increased their receipt of medical care  and increased employment in jobs that are not covered by the unemployment insurance (UI) system but reduced employment in UI-covered jobs. The program has had mixed success in improving children's academic performance specifically. Contrary to expectations, Family Rewards did not affect school attendance or annual standardized test scores in Math and English Language Arts (ELA) for either group of youngest children, but did lead to notable gains for a group of more academically prepared high school students. The program also had important effects on several key proposed mediators of the intervention. However, these effects vary by parents with different age groups of children. Appended are  (1) References  and (2) Tables and Figures. (Contains 2 tables.)",NA,NA,,Report,NA,,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,N,NA,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,NA,,NA,NA,
53901172,Miller (2012),2012,"This article examines the impact on children's education and labour of monthly cash grants targeted on ultra-poor households and designed to reduce poverty and enable families to invest in human development. It conducts a randomised community trial, with baseline and endline surveys of intervention and control households  verifies school enrolment  and completes key-informant interviews and focus-group discussions. Compared with non-beneficiaries, intervention children experienced a 5 percentage point difference in enrolment, higher educational expenditures, fewer absences, and a 10 percentage point decrease in labour outside the home. Qualitative data confirm the quantitative findings. Transfers to poor households had a positive impact. However, the Malawian educational system needs to be improved for short-term impacts to lead to long-term development in human capital. © The Authors 2012. Development Policy Review © 2012 Overseas Development Institute.",NA,NA,,"Journal, Article",NA,,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,N,NA,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,NA,,NA,NA,
53902168,Miller (2016),2016,"Family Rewards was an innovative approach to poverty reduction in the United States that was modeled on the conditional cash transfer (CCT) programs common in lower- and middle-income countries. The program offered cash assistance to low-income families, provided that they met certain conditions related to family health care, children's education, and parents' work. The first version of Family Rewards, called Opportunity NYC--Family Rewards (""Family Rewards 1.0""), was evaluated in New York City beginning in 2007 using a randomized controlled trial, in which families were randomly assigned to a program group that was offered the program or a control group that was not. Family Rewards 2.0, the subject of this report, was launched in July 2011 in the Bronx, New York, and Memphis, Tennessee. While still offering rewards in the areas of children's education, family health, and parents' work, Family Rewards 2.0 refined the original model in several ways  it offered fewer rewards in each domain, paid those rewards more frequently, offered the education rewards only to high school students, and offered proactive and personalized guidance to help families earn rewards. The addition of guidance from staff members, who actively helped families develop strategies to earn rewards, represented the biggest change from the original model. This report examines whether those changes led to bigger impacts and whether the program had similar effects in a context different from New York City. The findings show that the new program achieved many of the same effects as the original model, but fell short in other, important ways. Family Rewards 2.0 met its short-term goals of increasing income and reducing poverty, although the effects were smaller, given that less money was transferred overall. The program also increased dental visits and adults' self-reported health status, particularly for those in poorer health at study entry. Similar to the earlier program, the new model led to reductions in work and earnings for some participants. However, the new program did not affect students' school progress through Year 4, neither for the full sample of students nor for a more academically prepared subgroup. Overall, the findings indicate that Family Rewards 2.0 did not lead to bigger or more widespread effects. In addition, the failure to replicate the positive effects on school progress for more academically prepared students suggests that the model's effects on education were not very robust. The following are appended  (1) Rewards Offered in Family Rewards 1.0 and 2.0  (2) Parents' Understanding of and Experience with Family Rewards  (3) Impacts on Public Benefit Receipt  and (4) Impacts on Education Outcomes, by Math Proficiency. [Additional support for the evaluation was provided by the Benificus Foundation, the City of Memphis, and the Women's Foundation of Greater Memphis.]",NA,NA,,Report,NA,,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,N,NA,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,NA,,NA,NA,
53901455,Mo (2013),2013,"The overall goal of this study is to examine if there is a dropout problem in rural China and to explore the effectiveness of a Conditional Cash Transfer (CCT) programme on the rate of dropping out. To meet this goal, we conduct a randomised controlled trial (RCT) to assess the impact of the CCT using a sample of the poorest 300 junior high school students in a nationally-designated poor county in Northwest China. We find that the annual dropout rate in the study county was 7.8 per cent and even higher, 13.3 per cent, among the children of poor households. We demonstrate that a CCT program reduces dropout by 60 per cent. The programme is most effective among students with poor academic performance, and likely more effective among girls and younger students.",NA,NA,,"Journal, Article",NA,,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,N,NA,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,NA,,NA,NA,
53902559,Mostert (2020),2020,"Cash transfer (CT) policy is promoted as an important financial vehicle to address household poverty and bring positive societal development. This study investigates the impact of an unconditional CT policy on children's education outcomes focusing on both the primary and secondary phases of education. We also examine the spillover effect of CT policy on parents' employment. To identify these effects we focus on South Africa and exploit the changes in age eligibility requirements of the CT policy to build credible control and treatment groups based on birth cohort. Our results show that CT policy improves reading and writing abilities at both the primary (by 3.7% and 3.3% respectively) and secondary education levels (by 10.2% and 10.1%, respectively) but it fosters school attendance only in secondary education. We also provide evidence that, for primary education students, the effects are only significant for boys. Notably, the positive effects of CT programs are also confirmed by the presence of spillover effects to other members of the family in our observance of increases in both mothers' and fathers' employment outcomes (by 35% and 34%, respectively). Therefore, in this paper we provide robust evidence that unconditional CT policy supports resilient development of the country's population in several dimensions that go beyond the educational achievement of targeted children. (C) 2019 Elsevier B.V. All rights reserved.",NA,NA,,"Journal, Article",NA,,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,N,NA,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,NA,,NA,NA,
58091917,Oosterbeck (2008) 1_2,2008,"This paper presents evidence about the impact on school enrollment of a program in Ecuador that gives cash transfers to the 40 percent poorest families. The evaluation design consists of a randomized experiment for families around the first quintile of the poverty index and of a regression discontinuity design for families around the second quintile of this index, which is the program's eligibility threshold. This allows us to compare results from two different credible identification methods, and to investigate whether the impact varies with families'poverty level. Around the first quintile of the poverty index the impact is positive while it is equal to zero around the second quintile. This suggests that for the poorest families the program lifts a credit constraint while this is not the case for families close to the eligibility threshold.",NA,NA,,Report,NA,,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,N,NA,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,NA,,NA,NA,
53901255,Oosterbeek (2008) 1_1,2008,"This paper presents evidence about the impact on school enrollment of a program in Ecuador that gives cash transfers to the 40 percent poorest families. The evaluation design consists of a randomized experiment for families around the first quintile of the poverty index and of a regression discontinuity design for families around the second quintile of this index, which is the program's eligibility threshold. This allows us to compare results from two different credible identification methods, and to investigate whether the impact varies with families'poverty level. Around the first quintile of the poverty index the impact is positive while it is equal to zero around the second quintile. This suggests that for the poorest families the program lifts a credit constraint while this is not the case for families close to the eligibility threshold.",NA,NA,,Report,NA,,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,N,NA,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,NA,,NA,NA,
53901187,Ozler (2013) 1_1,2013,"Are the large enrollment effects of conditional cash transfer programs a result of the conditions or simply the cash? This paper presents the first experimental evidence on the effectiveness of conditionality in cash transfer programs for schooling. Using data from an intervention in Malawi that featured randomized conditional and unconditional treatment arms, the authors find that the program reduced the dropout rate by more than 40 percent and substantially increased regular school attendance among the target population of adolescent girls. However, they do not detect a higher impact in the conditional treatment group. This finding contrasts with previous non-experimental studies of conditional cash transfer programs, which found negligible ""income"" effects and strong ""price"" effects on schooling. The authors argue that their findings are consistent with the very low level of incomes and the high prevalence of teen marriage in the region. The results indicate that relatively small, unconditional cash transfers can be cost-effective in boosting school enrollment among adolescent girls in similar settings.",NA,NA,,Report,NA,,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,N,NA,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,NA,,NA,NA,
58043593,Ozler (2013) 1_2,2013,"Are the large enrollment effects of conditional cash transfer programs a result of the conditions or simply the cash? This paper presents the first experimental evidence on the effectiveness of conditionality in cash transfer programs for schooling. Using data from an intervention in Malawi that featured randomized conditional and unconditional treatment arms, the authors find that the program reduced the dropout rate by more than 40 percent and substantially increased regular school attendance among the target population of adolescent girls. However, they do not detect a higher impact in the conditional treatment group. This finding contrasts with previous non-experimental studies of conditional cash transfer programs, which found negligible ""income"" effects and strong ""price"" effects on schooling. The authors argue that their findings are consistent with the very low level of incomes and the high prevalence of teen marriage in the region. The results indicate that relatively small, unconditional cash transfers can be cost-effective in boosting school enrollment among adolescent girls in similar settings.",NA,NA,,Report,NA,,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,N,NA,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,NA,,NA,NA,
53901738,Perova (2012),2012,"This study presents results from a quantitative impact evaluation of the Conditional Cash Transfer (CCT) program, Juntos, in Peru. Using instrumental variable techniques, it estimates the overall impact of Juntos five years after its initial rollout and explores the differential impacts among beneficiaries according to the length of time they spent in the program. In so doing, the analysis explores whether it takes time for the program to make significant and sizable impacts  and whether some impacts change in magnitude the longer the beneficiaries spend in the program. The results seem to confirm both hypotheses  almost all indicators of interest are significantly higher among beneficiaries with longer treatment spells. However, in many cases these improvements are too small to be picked up in the analysis of overall effects, when beneficiaries are compared to non-beneficiaries. These findings suggest that while the program has a non negligible impact on welfare, there is room for improvement.",NA,NA,,Report,NA,,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,N,NA,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,NA,,NA,NA,
53902044,Ponce (2010),2010,"Throughout Latin America, conditional cash transfer (CCT) programs play an important role in social policy. These programs aim to influence the accumulation of human capital, as well as reduce poverty. In terms of educational outcomes, a number of impact evaluation studies have shown that such programs have led to an increase in school enrollment, ensured regular school attendance and led to a reduction in child labor. Theoretically, such cash transfer programs may also be expected to exert a positive impact on students' test scores, but related empirical evidence is scarce. Accordingly, this paper evaluates the impact of a cash transfer program, the Bono de Desarrollo Humano of Ecuador, on students' cognitive achievements. The paper uses a regression discontinuity strategy to identify the impact of the program on second grade cognitive achievement. Regardless of the specification and sample used, we find no impact of the program on test scores, suggesting that attempts at building human capital, as measured by cognitive achievement, require additional and alternative interventions. © 2010 Elsevier Ltd. All rights reserved.",NA,NA,,"Journal, Article",NA,,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,N,NA,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,NA,,NA,NA,
53901258,Raymond (2003),2003,"The present work assesses the effectiveness of educational grants at raising schooling attainment of poor children in rural areas. The per grade gains in reducing drop outs cumulate in an additional half a year in total schooling. Progressive impacts are found along three dimensions  degree of poverty, parents’ education and distance to school. The children of uneducated fathers living far from school gain twice as much as their counterparts with an educated father or close to a school. The intervention successfully closes the schooling gap along the wealth dimension but falls short of achieving the same in the other dimensions of parents’ education and school distance.",NA,NA,,Report,NA,,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,N,NA,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,NA,,NA,NA,
