id,pub_author,pub_year,pub_type_raw,strand_raw,out_out_type_tool,smd_tool,se_tool,out_es_type,out_tit,out_comp,out_samp,out_measure,out_test_type_raw,out_out_type_red,smd_red,se_red,out_out_type_wri,smd_wri,se_wri,out_out_type_math,smd_math,se_math,out_out_type_sci,smd_sci,se_sci,out_out_type_fsm,smd_fsm,se_fsm,sample_analysed_info,school_total_info,class_total_info,int_setting_raw,part_age_raw,fsm_50,fsm_perc_info,loc_country_raw,int_desig_raw,int_approach_raw,int_training_raw,digit_tech_raw,parent_partic_raw,int_when_raw,int_who_raw,int_dur_info,int_freq_info,int_leng_info,out_strand,school_target,eligibility,elig_targ_pop_info,means_tested,means_tested_thresh_info,recipient,month_avg_amount,month_avg_prim_recip,month_avg_prim_recip_info,prim_recip_dom_curr_type_info,month_avg_sec_recip,month_avg_sec_recip_info,sec_recip_dom_curr_type_info,transfer_limit,transf_lim_yes_max_per_fam_info,transf_lim_yes_max_ben_info,transfer_variation,transfer_regularity,transfer_regularity_info,time_limit,time_limit_info,primary_condition,addit_condition,health_cond_comp,health_conditions,monitoring,verification,min_attend_req,perc_attend_req,perc_attend_req_other_info,enforcement,enforcement_other_info,supply_incentive,savings_comp,savings_comp_yes_info,econ_out,econ_out_yes_info,prog_type
53902687,James (2017),2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1418,132,473,"['Middle school', 'Secondary/High school']",['No information provided'],NA,NA,['China'],['Cluster RCT'],['Other (Explain in notes)'],['No'],['No'],['Yes'],['Unclear/ not specified'],['Unclear/not specified'],156,0.0192307692,N/A,NA,['Other'],['Other'],NA,['No'],NA,['Student (or student and parent/guardian)'],NA,"['Transfer in domestic currency (numeric value only)', 'Transfer in US $ (numeric value only)']",19.24,yuan,NA,NA,NA,"['Yes, maximum amount per family (details in info box)']",Appears that there was a fixed amount per household,NA,['None (flat transfer)'],['Not reported/Unclear'],"Not specified, appears to be annually",['Yes - time limited'],156,['School enrolment'],NA,['No'],NA,['School enrolment'],['School enrolment'],['Not reported/Unclear'],NA,NA,['Not reported/Unclear'],NA,['Transfer unaccompanied by supply-side intervention'],['No'],NA,['No'],NA,['Level 5 - Conditional transfers where school enrolment conditions are monitored and enforced']
53902688,Jane (2016),2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2302,NA,NA,"['Primary/elementary school', 'Secondary/High school']","['6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18']",NA,NA,NA,['Regression Discontinuity with randomisation'],['Other (Explain in notes)'],['No'],['No'],['Yes'],['Unclear/ not specified'],['Unclear/not specified'],104,I0.0192307692,N/A,NA,['Primary and secondary'],['Village/neighbourhood income'],NA,['Not reported/Unclear'],NA,['Not reported/Unclear'],['Not reported/Unclear'],NA,NA,NA,NA,NA,NA,['Not reported/Unclear'],NA,NA,['None (flat transfer)'],['Annually'],NA,['Yes - time limited'],104,['School enrolment'],"['School attendance', 'Other']",['Yes'],"['Student attendance at health check-ups', 'Other (details in info box)']",['Not reported/Unclear'],['Not reported/Unclear'],['Not reported/Unclear'],NA,NA,['Not reported/Unclear'],NA,['Not reported/Unclear'],['No'],NA,['No'],NA,['Type 4 - Conditional transfers where conditions are monitored imperfectly and with little enforcement']
53902691,Jere (2012),2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15239,NA,NA,"['Primary/elementary school', 'Secondary/High school']","['6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18']",NA,NA,['Mexico'],['Regression Discontinuity with randomisation'],['Other (Explain in notes)'],['No'],['No'],['Yes'],['Unclear/ not specified'],['Unclear/not specified'],104,0.25,N/A.,NA,['Not reported/Unclear'],['Household income'],NA,"['Yes', 'If means testing was conducted, what was the threshold? (details in info box)']",The threshold was not specified in this text.,['Not reported/Unclear'],['Not reported/Unclear'],NA,NA,NA,NA,NA,NA,['Not reported/Unclear'],NA,NA,['Not reported/Unclear'],['Not reported/Unclear'],NA,['Yes - time limited'],104,['School attendance'],NA,['Yes'],"['Student attendance at health check-ups', 'Mothers attendance at health education workshops']",['Not reported/Unclear'],['Not reported/Unclear'],['Yes'],['85%'],NA,['Not reported/Unclear'],NA,['Transfer unaccompanied by supply-side intervention'],['No'],NA,['No'],NA,['Type 3 - Conditional transfers where conditions are not monitored or enforced']
53902481,KERTESI (2014),2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26900,NA,NA,['Nursery school/pre-school'],"['3', '4']",NA,NA,['Hungary'],['Retrospective QED'],['Other (Explain in notes)'],['Unclear/ Not specified'],['No'],['Yes'],['Unclear/ not specified'],NA,52,0.0384615385,NA,NA,['Nursery/Kindergarten'],"['Household income', 'Other']",NA,"['Yes', 'If means testing was conducted, what was the threshold? (details in info box)']",threshold not reported,['Not reported/Unclear'],['Primary recipient'],"['Transfer in domestic currency (numeric value only)', 'Transfer in US $ (numeric value only)']",8.33,"HUF (Hungary)  the study was published 2014, probably written a couple of years ago, unsure about the exchange rate  of Euro or HUF to dollars at that time",NA,NA,NA,['Not reported/Unclear'],NA,NA,['None (flat transfer)'],['Biannually'],NA,['Not reported/Unclear'],NA,['School enrolment and attendance'],['No additional conditions'],['No'],NA,['Not reported/Unclear'],['No verification'],['Yes'],['Not reported/Unclear'],NA,['Attendance at school'],NA,['Not reported/Unclear'],['Not reported/Unclear'],NA,['Not reported/Unclear'],NA,['Level 6 - Conditional transfers where school attendance conditions are monitored and enforced']
53902147,Kilburn (2017),2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12771,NA,NA,"['Primary/elementary school', 'Secondary/High school']","['6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17']",TRUE,100.0,['Malawi'],['Cluster RCT'],['Other (Explain in notes)'],['No'],['No'],['Yes'],['Other (please specify)'],['Unclear/not specified'],54 weeks,NA,NA,NA,['Primary and secondary'],['Household income'],NA,"['Yes', 'If means testing was conducted, what was the threshold? (details in info box)']",NA,['Not reported/Unclear'],['Primary recipient'],"['Transfer in US $ (numeric value only)', 'Transfer in domestic currency (numeric value only)']",300,MWK,NA,NA,NA,['No limit'],NA,NA,"['Other', 'Age']",['Monthly'],NA,['Not reported/Unclear'],it was for this study (1 year impacts) but overall it appears it's not,['No conditions'],['No additional conditions'],['No'],NA,['No monitoring'],['No verification'],['No'],NA,NA,['No enforcement'],NA,['Not reported/Unclear'],['No'],NA,['Yes (details in info box)'],NA,['Type 1 - Unconditional program with the aim to improve educational outcomes']
53903125,Kim (2016),2016,NA,NA,"['Toolkit primary outcome', 'Reading primary outcome']",0.1604,0.0995,['Post-test unadjusted (select one from this group)'],Chichewa score - JCE & MCSE,With business as usual,['Sample: All'],Literacy  reading other,['Test type: National test'],"['Toolkit primary outcome', 'Reading primary outcome']",0.1604,0.0995,NA,NA,NA,['Mathematics primary outcome'],0.0544,0.0833,NA,NA,NA,NA,NA,NA,3997,33,124,['Secondary/High school'],"['14', '15', '16', '17']",NA,NA,['Malawi'],['Multisite RCT'],['Other (Explain in notes)'],['Unclear/ Not specified'],['No'],['No'],['Other (please specify)'],['Unclear/not specified'],54 weeks,NA,NA,NA,['Secondary only'],['Targeted population (please provide details in info box)'],NA,['No'],NA,"['Student (or student and parent/guardian)', 'Other']",['Primary recipient'],"['Transfer in US $ (numeric value only)', 'Transfer in domestic currency (numeric value only)']",500,Kwacha - Malawi,NA,NA,NA,['No limit'],NA,NA,['Other'],['Monthly'],NA,['Yes - time limited'],52,['School enrolment'],['Other'],['No'],NA,['Not reported/Unclear'],['Not reported/Unclear'],['No'],NA,NA,['Attendance at school'],NA,['Transfer complemented by supply incentive to school (details in info box)'],['No'],NA,['No'],NA,"['Type 2 - Labelled transfers where participants are explicitly told that they are for use for education, but without any conditions']"
53902155,Latham (2013),2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9566,NA,NA,"['Nursery school/pre-school', 'Primary/elementary school', 'Secondary/High school']","['No information provided', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17']",NA,NA,['Colombia'],['Cluster RCT'],['Other (Explain in notes)'],['Unclear/ Not specified'],['No'],['Yes'],['Unclear/ not specified'],['Unclear/not specified'],208,0.125,N/A. No intervention sessions.,NA,['Not reported/Unclear'],['Targeted population (please provide details in info box)'],NA,"['Yes', 'If means testing was conducted, what was the threshold? (details in info box)']",NA,['Not reported/Unclear'],['Not reported/Unclear'],NA,NA,NA,NA,NA,NA,['Not reported/Unclear'],NA,NA,['Age'],['Bi-monthly'],NA,['Not reported/Unclear'],NA,['School attendance'],['Not reported'],['Yes'],['Student attendance at health check-ups'],['School attendance'],['School attendance'],['Yes'],['80%'],NA,['Not reported/Unclear'],NA,['Transfer unaccompanied by supply-side intervention'],['No'],NA,['No'],NA,['Level 6 - Conditional transfers where school attendance conditions are monitored and enforced']
53901251,Levy (2007),2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,NA,NA,"['Primary/elementary school', 'Secondary/High school']",['No information provided'],NA,NA,['Jamaica'],['Regression Discontinuity with randomisation'],['Other (Explain in notes)'],['No'],['No'],['Yes'],['Unclear/ not specified'],['Unclear/not specified'],156,0.25,N/A,NA,['Not reported/Unclear'],['Household income'],NA,"['Yes', 'If means testing was conducted, what was the threshold? (details in info box)']",Not specified,"['Parent or head of household', 'Student (or student and parent/guardian)']",NA,['Transfer in US $ (numeric value only)'],6.50,NA,['Transfer in US $ (numeric value only)'],6.50,NA,['Not reported/Unclear'],NA,NA,['None (flat transfer)'],['Monthly'],NA,['Not reported/Unclear'],NA,['School attendance'],['Not reported'],['Yes'],['Student attendance at health check-ups'],['School attendance'],['Not reported/Unclear'],['Yes'],['85%'],NA,['Attendance at school'],NA,['Transfer unaccompanied by supply-side intervention'],['No'],NA,['No'],NA,['Level 6 - Conditional transfers where school attendance conditions are monitored and enforced']
53901729,Levy (2010),2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5000,NA,NA,"['Primary/elementary school', 'Secondary/High school']","['6', '8', '7', '9', '10', '11', '12', '13', '14', '15', '16', '17']",NA,NA,['Jamaica'],['Regression Discontinuity with randomisation'],['Other (Explain in notes)'],['No'],['No'],['Yes'],['Unclear/ not specified'],['Unclear/not specified'],72,0.25,N/A,NA,['Not reported/Unclear'],['Household income'],NA,"['Yes', 'If means testing was conducted, what was the threshold? (details in info box)']",NA,['Not reported/Unclear'],NA,['Transfer in US $ (numeric value only)'],6.5,NA,NA,NA,NA,['Not reported/Unclear'],NA,NA,['None (flat transfer)'],['Monthly'],NA,['Not reported/Unclear'],"Not specified. The study was conducted over an 18 month period, however, it appears that households can receive payments for as long as they are eligible for the assistance.",['School attendance'],['No additional conditions'],['Yes'],['Not reported/Unclear'],['School attendance'],['School attendance'],['Yes'],['85%'],NA,['Attendance at school'],NA,['Transfer unaccompanied by supply-side intervention'],['No'],NA,['No'],NA,['Level 6 - Conditional transfers where school attendance conditions are monitored and enforced']
53901308,Maluccio (2004),2004,NA,NA,"['Toolkit primary outcome', 'Other outcome']",0.382,0.128,['Post-test adjusted for baseline attainment AND clustering'],School Enrolment age 7 to 13 2000 to 2002,With business as usual,['Sample: Low achievers'],Curriculum  other,['Test type: School-developed test'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1359,NA,NA,"['Primary/elementary school', 'Secondary/High school', 'No information provided']","['7', '8', '9', '10', '11', '12', '13']",TRUE,100.0,NA,['Cluster RCT'],['Other (Explain in notes)'],['No'],['No'],['Yes'],['Other (please specify)'],['Unclear/not specified'],156,0.125,"NA No intervention sessions, and time at health check-ups not specified.",NA,['Primary and secondary'],['Targeted population (please provide details in info box)'],NA,['No'],NA,['Parent or head of household'],NA,"['Transfer in US $ (numeric value only)', 'Transfer in domestic currency (numeric value only)']",120,NA,"['Transfer in US $ (numeric value only)', 'Transfer in domestic currency (numeric value only)']",6,NA,['No limit'],NA,NA,['Age'],['Bi-monthly'],NA,['Yes - time limited'],156,['School enrolment and attendance'],['Not reported'],['Yes'],"['Student attendance at health check-ups', 'Student immunizations up-to-date', 'Mothers attendance at health education workshops']","['School enrolment', 'School attendance', 'Grade promotion']","['School attendance', 'Health attendance']",['Yes'],['85%'],NA,['Not reported/Unclear'],NA,['Transfer unaccompanied by supply-side intervention'],['No'],NA,['Yes (details in info box)'],"analysis is carried out on the effect of program of household income, household expenditure on food, number hours worked by student, mother and father",['Level 6 - Conditional transfers where school attendance conditions are monitored and enforced']
53902486,Martinelli (2008),2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,506,NA,NA,"['Primary/elementary school', 'Secondary/High school']",['No information provided'],NA,NA,['Mexico'],['Prospective QED'],['Other (Explain in notes)'],['No'],['No'],['Yes'],['Unclear/ not specified'],['Unclear/not specified'],130,0.25,"N/A. No intervention sessions as part of this program, ",NA,['Primary and secondary'],['Not reported/Unclear'],NA,['Not reported/Unclear'],NA,['Mother or female head of household'],['Not reported/Unclear'],NA,NA,NA,NA,NA,NA,"['Yes, maximum amount per family (details in info box)']",695 pesos,NA,['None (flat transfer)'],['Monthly'],NA,['Not reported/Unclear'],"The outcome evaluation was conducted 2.5 years after implementing the program, but no time limitation mentioned.",['School enrolment and attendance'],['Not reported'],['Yes'],['Student attendance at health check-ups'],['Not reported/Unclear'],['Not reported/Unclear'],['Not reported/Unclear'],NA,NA,['Not reported/Unclear'],NA,['Transfer unaccompanied by supply-side intervention'],['No'],NA,['No'],NA,['Type 3 - Conditional transfers where conditions are not monitored or enforced']
53902555,Millan (2020),2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,NA,"['No information provided', 'Primary/elementary school', 'Secondary/High school']","['6', '7', '8', '9', '10', '11', '12']",NA,NA,['Honduras'],['Cluster RCT'],['Other (Explain in notes)'],['Unclear/ Not specified'],['No'],['Yes'],['Unclear/ not specified'],['Unclear/not specified'],260,0.045,N/A. No intervention sessions.,NA,['Not reported/Unclear'],['Targeted population (please provide details in info box)'],NA,['No'],NA,['Not reported/Unclear'],['Not reported/Unclear'],NA,NA,NA,NA,NA,NA,['Not reported/Unclear'],NA,NA,['Not reported/Unclear'],['Biannually'],NA,['Yes - time limited'],260,['School enrolment and attendance'],['Not reported'],['Yes'],"['Health visits for pregnant and breastfeeding women', 'Mothers attendance at health education workshops']",['Not reported/Unclear'],['Not reported/Unclear'],['Not reported/Unclear'],NA,NA,['Not reported/Unclear'],NA,['Not reported/Unclear'],['No'],NA,['Yes (details in info box)'],"Information on labour market returns, and domestic and international migration status' were provided for individuals from the household 13 years after the beginning of the intervention.",['Level 7 - Insufficient information to assign a category']
53902169,Miller (2011),2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11000,NA,NA,"['No information provided', 'Primary/elementary school', 'Secondary/High school']",['No information provided'],NA,NA,['USA'],['Regression Discontinuity with randomisation'],['Other (Explain in notes)'],['Unclear/ Not specified'],['No'],['Yes'],['Unclear/ not specified'],['Unclear/not specified'],104,0.125,N/A. No intervention sessions as part of the CCT program.,NA,['Not reported/Unclear'],['Household income'],NA,"['Yes', 'If means testing was conducted, what was the threshold? (details in info box)']",NA,['Parent or head of household'],['Not reported/Unclear'],NA,NA,NA,NA,NA,NA,['Not reported/Unclear'],NA,NA,['Not reported/Unclear'],['Bi-monthly'],NA,['Yes - time limited'],156,['Not reported'],"['School attendance', 'Academic achievement (details in info box)', 'Other']",['No'],NA,['Not reported/Unclear'],['Other (details in info box)'],['Yes'],['95%'],NA,['Not reported/Unclear'],NA,['Not reported/Unclear'],['No'],NA,['No'],NA,['Level 6 - Conditional transfers where school attendance conditions are monitored and enforced']
53901172,Miller (2012),2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1242,NA,NA,"['No information provided', 'Primary/elementary school', 'Secondary/High school']","['6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18']",NA,NA,['Malawi'],['Regression Discontinuity with randomisation'],['Other (Explain in notes)'],['No'],['No'],['Yes'],['Unclear/ not specified'],['Unclear/not specified'],52,0.25,N/A. no intervention sessions,NA,['Not reported/Unclear'],['Household income'],NA,"['Yes', 'If means testing was conducted, what was the threshold? (details in info box)']",NA,NA,['Primary recipient'],['Transfer in US $ (numeric value only)'],2.86,NA,NA,NA,NA,['Not reported/Unclear'],NA,NA,['Other'],['Monthly'],NA,['Yes - time limited'],52,['No conditions'],['No additional conditions'],['No'],NA,['No monitoring'],['No verification'],['No'],NA,NA,['No enforcement'],NA,['Transfer unaccompanied by supply-side intervention'],['No'],NA,['No'],NA,['Type 1 - Unconditional program with the aim to improve educational outcomes']
53902168,Miller (2016),2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2400,NA,NA,"['Primary/elementary school', 'Secondary/High school']",['No information provided'],NA,NA,['USA'],['Cluster RCT'],['Other (Explain in notes)'],['Unclear/ Not specified'],['No'],['Yes'],['Unclear/ not specified'],['Unclear/not specified'],156,0.125,N/A. no intervention sessions.,NA,['Secondary only'],['Targeted population (please provide details in info box)'],"Bronx and Memphis certain income families, according to randomisation","['Yes', 'If means testing was conducted, what was the threshold? (details in info box)']",not reported,"['Student (or student and parent/guardian)', 'Other']",['Primary recipient'],['Transfer in US $ (numeric value only)'],166.666,NA,NA,NA,NA,['No limit'],NA,NA,['Other'],['Monthly'],NA,['Yes - time limited'],156,['School attendance'],"['Academic achievement (details in info box)', 'Grade promotion']",['Yes'],"['Student attendance at health check-ups', 'Other (details in info box)']",['Other (detail in info box)'],['Other (details in info box)'],['Yes'],['95%'],NA,['Other (details in info box)'],"all the conditions/rewards, it doesn't specify",['Not reported/Unclear'],['No'],NA,['Yes (details in info box)'],income economic well-being,['Level 6 - Conditional transfers where school attendance conditions are monitored and enforced']
53901455,Mo (2013),2013,NA,NA,"['Toolkit primary outcome', 'Other outcome']",-0.2771,0.116,['Post-test adjusted for baseline attainment AND clustering'],Dropout rate,With business as usual,['Sample: Low achievers'],Curriculum  other,['Test type: School-developed test'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1355,10,NA,"['Primary/elementary school', 'Middle school', 'Secondary/High school']",['12'],TRUE,100.0,['China'],['Individual RCT'],['Other (Explain in notes)'],['No'],['No'],['Yes'],['Other (please specify)'],['Class teachers'],52,0.0412,NA,NA,"['Primary and secondary', 'Not reported/Unclear']",['Targeted population (please provide details in info box)'],researchers selected poor students based on the reports of class teachers and head of the school,['No'],NA,['Parent or head of household'],NA,"['Transfer in US $ (numeric value only)', 'Transfer in domestic currency (numeric value only)']",500 divided by 4 months per semester = 125,NA,NA,NA,NA,"['Yes, maximum amount per family (details in info box)']","It appears that there was only one eligible student per family, and the transfer was flat at 500 RMB per semester",NA,['None (flat transfer)'],['Biannually'],NA,['Yes - time limited'],52,['School enrolment'],['No additional conditions'],['No'],['Not reported/Unclear'],"['School enrolment', 'School attendance']",['School enrolment'],['Yes'],['80%'],NA,['Not reported/Unclear'],NA,['Not reported/Unclear'],['No'],NA,['No'],NA,['Level 5 - Conditional transfers where school enrolment conditions are monitored and enforced']
53902559,Mostert (2020),2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120000,NA,NA,"['Primary/elementary school', 'Secondary/High school']","['11', '14']",NA,NA,['South Africa'],['Prospective QED'],['Other (Explain in notes)'],['Unclear/ Not specified'],['No'],['Yes'],['Unclear/ not specified'],['Unclear/not specified'],312,0.25,N/A. No intervention sessions as part of this program,NA,['Primary and secondary'],['Household income'],NA,"['Yes', 'If means testing was conducted, what was the threshold? (details in info box)']",NA,['Parent or head of household'],NA,"['Transfer in domestic currency (numeric value only)', 'Transfer in US $ (numeric value only)']",22.74,R (Rand),NA,NA,NA,['No limit'],NA,NA,['None (flat transfer)'],['Monthly'],NA,['No time limit'],NA,['No conditions'],['No additional conditions'],['No'],NA,['No monitoring'],['No verification'],['No'],NA,NA,['No enforcement'],NA,['Transfer unaccompanied by supply-side intervention'],['No'],NA,['No'],NA,['Type 1 - Unconditional program with the aim to improve educational outcomes']
58091917,Oosterbeck (2008) 1_2,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2384,NA,NA,"['Primary/elementary school', 'Secondary/High school']","['5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17']",NA,NA,['Ecuador'],['Regression Continuity  - naturally occurring'],['Other (Explain in notes)'],['No'],['No'],['Yes'],['Unclear/ not specified'],['Unclear/not specified'],NA,NA,NA,NA,['Primary and secondary'],['Household income'],NA,"['Yes', 'If means testing was conducted, what was the threshold? (details in info box)']","it depends on household assets and housing characteristics (television, car, telephone, electricity, water, etc.),",['Parent or head of household'],NA,['Transfer in US $ (numeric value only)'],15,NA,NA,NA,NA,['No limit'],NA,NA,['None (flat transfer)'],['Monthly'],NA,['Not reported/Unclear'],NA,['No conditions'],['No additional conditions'],['No'],NA,['No monitoring'],['No verification'],['No'],NA,NA,['No enforcement'],NA,['Not reported/Unclear'],['Not reported/Unclear'],NA,['Not reported/Unclear'],NA,['Type 1 - Unconditional program with the aim to improve educational outcomes']
53901255,Oosterbeek (2008) 1_1,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3004,NA,NA,"['Primary/elementary school', 'Secondary/High school']","['6', '7', '8', '9', '10', '11', '12', '13', '14', '15']",NA,NA,['Ecuador'],['Individual RCT'],"['Large group/class teaching (+6)', 'Other (Explain in notes)']",['Unclear/ Not specified'],['No'],['Yes'],['Unclear/ not specified'],['Unclear/not specified'],NA,NA,NA,NA,['Primary and secondary'],['Household income'],NA,"['Yes', 'If means testing was conducted, what was the threshold? (details in info box)']","it depends on household assets and housing characteristics (television, car, telephone, electricity, water, etc.),",['Parent or head of household'],NA,['Transfer in US $ (numeric value only)'],15,NA,NA,NA,NA,"['Yes, maximum amount per family (details in info box)']","only $15 per family, not per child/number of children",NA,['None (flat transfer)'],['Monthly'],NA,['Not reported/Unclear'],NA,['No conditions'],['No additional conditions'],['No'],NA,['No monitoring'],['No verification'],['No'],NA,NA,['No enforcement'],NA,['Not reported/Unclear'],['Not reported/Unclear'],NA,['Not reported/Unclear'],NA,['Type 1 - Unconditional program with the aim to improve educational outcomes']
53901187,Ozler (2013) 1_1,2013,NA,NA,"['Toolkit primary outcome', 'Reading primary outcome']",0.0448,0.0985,['Post-test adjusted for baseline attainment AND clustering'],English literacy,With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Researcher developed test'],"['Toolkit primary outcome', 'Reading primary outcome']",0.0448,0.0985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,NA,NA,['Secondary/High school'],"['13', '14', '15', '16', '17', '18']",NA,NA,['Malawi'],['Cluster RCT'],['Other (Explain in notes)'],['Unclear/ Not specified'],['No'],['Yes'],['Unclear/ not specified'],"['Class teachers', 'Unclear/not specified']",40,0.25,NA,NA,['Secondary only'],['Targeted population (please provide details in info box)'],NA,['Not reported/Unclear'],NA,"['Other', 'Parent or head of household', 'Student (or student and parent/guardian)']",NA,"['Transfer in US $ (numeric value only)', 'Transfer in domestic currency (numeric value only)']","$10 is the average, amount varies according to randomisation in the experimental design  + school fees to school",kwacha,NA,NA,NA,['No limit'],NA,NA,['Other'],['Monthly'],NA,['Yes - time limited'],40,['School attendance'],['No additional conditions'],['No'],NA,['School attendance'],['School attendance'],['Yes'],['80%'],NA,['Attendance at school'],NA,['Not reported/Unclear'],['Not reported/Unclear'],NA,['Not reported/Unclear'],NA,['Level 6 - Conditional transfers where school attendance conditions are monitored and enforced']
58043593,Ozler (2013) 1_2,2013,NA,NA,"['Toolkit primary outcome', 'Reading primary outcome']",0.0388,0.0836,['Post-test adjusted for baseline attainment AND clustering'],English literacy - UCT,With business as usual,['Sample: All'],Literacy  reading other,['Test type: Researcher developed test'],"['Toolkit primary outcome', 'Reading primary outcome']",0.0388,0.0836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1780,NA,NA,['Secondary/High school'],"['13', '14', '15', '16', '17', '18']",NA,NA,['Malawi'],['Cluster RCT'],['Other (Explain in notes)'],['Unclear/ Not specified'],['No'],['Yes'],['Unclear/ not specified'],['Unclear/not specified'],40,0.25,NA,NA,['Secondary only'],['Targeted population (please provide details in info box)'],NA,['Not reported/Unclear'],NA,"['Parent or head of household', 'Student (or student and parent/guardian)', 'Other']",NA,['Transfer in US $ (numeric value only)'],10,NA,NA,NA,NA,['No limit'],NA,NA,['Other'],['Monthly'],NA,['Yes - time limited'],52,['No conditions'],['No additional conditions'],['No'],NA,['No monitoring'],['No verification'],['No'],NA,NA,['No enforcement'],NA,['Not reported/Unclear'],['Not reported/Unclear'],NA,['Not reported/Unclear'],NA,['Type 1 - Unconditional program with the aim to improve educational outcomes']
53901738,Perova (2012),2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17473,NA,NA,['Primary/elementary school'],"['6', '7', '8', '9', '10', '11', '12', '13', '14']",NA,NA,['Peru'],['Retrospective QED'],['Other (Explain in notes)'],['Unclear/ Not specified'],['No'],['Yes'],['Unclear/ not specified'],NA,260,0.25,NA,NA,['Primary only'],"['Village/neighbourhood income', 'Household income']",NA,"['Yes', 'If means testing was conducted, what was the threshold? (details in info box)']",threshold not stated,['Not reported/Unclear'],NA,"['Transfer in domestic currency (numeric value only)', 'Transfer in US $ (numeric value only)']",25.42,Peruvian Nuevos Soles,NA,NA,NA,['Not reported/Unclear'],NA,NA,['None (flat transfer)'],['Monthly'],NA,['No time limit'],NA,['School attendance'],['Not reported'],['Yes'],"['Student attendance at health check-ups', 'Health visits for pregnant and breastfeeding women']",NA,NA,['Yes'],['85%'],NA,NA,NA,NA,NA,NA,NA,NA,NA
