id,pub_author,pub_year,strand_raw,strand_info,strand_CLEAN,toolkit_version,sample_analysed_info,sample_analysed_ht,sample_analysed_CLEAN,part_gen_raw,part_gen_ht,part_gen_info,part_gen_CLEAN,fsm_perc_info,fsm_perc_ht,fsm_perc_CLEAN,fsm_info_info,fsm_info_ht,fsm_info_CLEAN,fsm_na_raw,fsm_na_info,fsm_na_CLEAN,base_n_treat_ht,base_n_treat_info,base_n_treat_CLEAN,base_n_cont_ht,base_n_cont_info,base_n_cont_CLEAN,base_n_treat2_ht,base_n_treat2_info,base_n_treat2_CLEAN,base_n_treat3_ht,base_n_treat3_info,base_n_treat3_CLEAN,n_treat_ht,n_treat_info,n_treat_CLEAN,n_cont_ht,n_cont_info,n_cont_CLEAN,n_treat2_ht,n_treat2_info,n_treat2_CLEAN,n_cont2_ht,n_cont2_info,n_cont2_CLEAN,attri_raw,attri_ht,attri_info,attri_CLEAN,attri_treat_ht,attri_treat_info,attri_treat_CLEAN,attri_perc_ht,attri_perc_info,attri_perc_CLEAN
42025461,Tamayo (1992),1992,['Parental engagement'],NA,,NA,31,"['Page 150:\n[¬s]""The final sample consisted of 31\nstudents[¬e]""']",,['Mixed gender'],NA,"No numbers or percentages are given. However, the author does use both 'his' and 'her' gender pronouns when referring to participants.",,"No percentage is given. 'AFDC' is Aid to Families with Dependent Children, federal financial assistance for children with parents who have low-income. In place from 1935-1996.","['Page 72:\n[¬s]""The majority of\nthese students come from poor families, many of whom\nreceive AFDC and live in public or partially subsdized\nhousing.[¬e]""']",,NA,NA,,NA,NA,,NA,20,,NA,19,,NA,NA,,NA,NA,,NA,16,,NA,15,,NA,NA,,NA,NA,,['Yes'],NA,NA,,NA,20,,NA,21,
38296694,Tracey (2016),2016,['Parental engagement'],NA,,NA,627,"['Page 10:\n[¬s]"" 720 pupils""\n""approximately 360 in each[¬e]""', 'Page 18:\n[¬s]""inal (analysed) sample (n = 627, 66 schools)[¬e]""']",,['Mixed gender'],NA,50,,27,"['Page 19:\n[¬s]"" Sixty per cent of schools were in the highest two quintiles for proportion of children in receipt of Free School Meals (having18% of pupils or more in receipt of FSM)[¬e]""']",,NA,NA,,NA,NA,,"['Page 21:\n[¬s]""Allocated to intervention (n=402)[¬e]""']",402,,"['Page 21:\n[¬s]""Allocated to control (n=406)[¬e]""']",406,,NA,NA,,NA,NA,,"['Page 24:\n[¬s]""323[¬e]""']",323,,"['Page 24:\n[¬s]""356[¬e]""']",NA,,NA,NA,,NA,NA,,['Yes'],NA,NA,,"['Page 21:\n[¬s]""Allocated to intervention (n=402)""\n""Analysed (n=294)[¬e]""']",27,,"['Page 21:\n[¬s]""Allocated to intervention (n=402)""\n""Allocated to control (n=406)""\n""Analysed (n=294)""\n""Analysed (n=333)[¬e]""']",22,
42025513,van Tuijl (2001) 1_1,2001,['Parental engagement'],NA,,NA,181,"['Page 5:\n[¬s]""Of the\nTurkish families that were personally contacted, 123 (approxi-\nmately 60%) agreed to participate in the programme and the\nevaluation study. Of the contacted Moroccan families, 85\n(30%) decided to participate.[¬e]""']",,['Mixed gender'],NA,52,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,NA,123,,NA,59,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
46325712,van Tuijl (2001) 1_2,2001,['Parental engagement'],NA,,NA,126,NA,,['No information provided'],NA,NA,,NA,NA,,"both parents were born in Morocco, had received less than 10 years of formal education",NA,,NA,NA,,"['Page 5:\n[¬s]""Of the contacted Moroccan families, 85\n(30%) decided to participate.[¬e]""']",25,,"['Page 5:\n[¬s]""Of the contacted families, 62 (40%) Turkish and\n64 (20%) Moroccan families, respectively, agreed to partici-\npate as controls in the evaluation study.[¬e]""']",13,,NA,NA,,NA,NA,,NA,25,,NA,13,,NA,NA,,NA,NA,,['Yes'],"['Page 5:\n[¬s]""Attrition in the evaluation study was rather low (15 families,\nor 4%, in a two year period). Attrition was higher in the control\ngroup (9% vs. 2%), and concerned more often Moroccan\nfamilies (7% vs. 2%). Reasons for attrition were, in order of\nimportance, referral to special education, remigration, and\nchanging to a new school that refused to participate in the\nresearch. The percentage of families that did not complete the\nfull programme but remained in the evaluation study was\nhigher (13% in all; 11% of the Turkish and 16% of the\nMoroccan families).[¬e]""']",NA,,"['Page 5:\n[¬s]"". Attrition was higher in the control\ngroup (9% vs. 2%), and concerned more often Moroccan\nfamilies (7% vs. 2%).[¬e]""']",2,,NA,NA,
42025463,Van Voorhis (2003),2003,['Parental engagement'],NA,,NA,253,"['Page 5:\n[¬s]""I selected a subsample of the teachers\' classes that\nincluded three classes of each sixth grade and two classes of\neach eighth grade, which totaled 253 students (see Table 1.)[¬e]""']",,['No information provided'],NA,NA,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,NA,146,,NA,107,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,"['Unclear (please add notes)', 'Yes']",NA,NA,,NA,NA,,NA,NA,
42059834,Waksman (1979),1979,['Parental engagement'],NA,,NA,48,"['Page 3:\n[¬s]""48 junior and senior kindergarten inner-city\nschool children and their mothers.[¬e]""']",,['Mixed gender'],NA,"There is no mention of gender split in the sample section. However, the study was based in a Canadian inner-city and participants were matched on sex distribution before being allocated to a group",,NA,"['Page 6:\n[¬s]""These findings support Brophy\'s (1970) observation that lower-SES mothers do\nnot always recognize the importance of an orientation period prior to teaching a\nnew task to their child.[¬e]""']",,NA,NA,,NA,NA,,"['Page 3:\n[¬s]""Twenty-three children and their mothers were assigned to the experime[¬e]""']",23,,"['Page 3:\n[¬s]""d 25 children and their mothers to the contro[¬e]""']",25,,NA,NA,,NA,NA,,NA,23,,NA,25,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,0,,NA,0,
42025465,Warrick (2000),2000,['Parental engagement'],NA,,NA,65,"['Page 73:\n[¬s]""65 gained parental permission to participate in the\nstudy by taking the pretest and posttest Iowa Test of Basic Skills mathematics battery.\nThirty parents came for the mathematics training sessions and would make up the\nexperimental group. Thirty-five students who took the tests but whose parents did not\nvolunteer for training became the control group""\n""Sixty-five students in the fifth grade at Jacksonville Elementary School were\nassessed in the initial stages of the study, and after the intervention was administered.[¬e]""']",,['Mixed gender'],"['Page 82:\n[¬s]""Fifty-six percent of\nthe students were girls (n = 50), while 44% were boys (n = 39)[¬e]""']",NA,,NA,NA,,NA,"['Page 32:\n[¬s]""Jacksonville Elementary is a neighborhood school of low- to\nmiddle-income families.[¬e]""', 'Page 72:\n[¬s]""Students are from low- to middle-income families.[¬e]""']",,NA,NA,,"['Page 73:\n[¬s]""Thirty parents came for the mathematics training sessions and would make up the\nexperimental group.[¬e]""']",30,,"['Page 73:\n[¬s]""Thirty-five students who took the tests but whose parents did not\nvolunteer for training became the control group[¬e]""']",35,,NA,NA,,NA,NA,,"['Page 14:\n[¬s]""This quasi-experimental study consisted of the children of 30 parents who\nvolunteered to come to the training sessions[¬e]""']",30,,"['Page 14:\n[¬s]""nd a control group of 35 students whose\nparents did not come to training,[¬e]""']",35,,NA,NA,,NA,NA,,['No'],NA,not once interventions had started,,NA,NA,,NA,NA,
42059784,Weisberg (1974),1974,['Parental engagement'],NA,,NA,5864,NA,,['Mixed gender'],"['Page 261:\n[¬s]""Sex. The only significant main effects for sex occur on\nthe PSI and PPV. There are small differences favoring\nboys on both. There are no significant program-by-sex\ninteraction effects on any of the tests. The\'overall\npattern of relative model effectiveness is quite similar\nfor boys and girls.[¬e]""']",NA,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,"['Page 30:\n[¬s]""vel.Cald%Itor(Psfla,___[¬e]""']",2980,,NA,111,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
42025466,White (1996),1996,['Parental engagement'],NA,,NA,166,"['Page 85:\n[¬s]""The final population included a total o f 166\nfourth grade students, between the ages of nine and ten[¬e]""']",,['Mixed gender'],NA,47,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],although it mentions that they tried to have a balanced sample in terms of socio-economic it doesn't specify what this is ,,NA,92,,NA,74,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
42024940,Whitehurst (1994),1994,['Parental engagement'],NA,,NA,167,"['Page 3:\n[¬s]""167[¬e]""']",,['Mixed gender'],"['Page 4:\n[¬s]""Boys constituted 56% of the sample[¬e]""']",NA,,NA,NA,,NA,"['Page 4:\n[¬s]""Suffolk County, the easternmost of the two counties that con-\nstitute Long Island, has a population of 1.3 million. Although\nsections of the north shore of the county and the east end are\namong the most affluent in the nation, the center of the county and\nsome areas of the south shore include large populations living in\nconditions of poverty. Living costs, particularly housing costs, are\nvery high. The median reported family income of children attend-\ning Head Start in Suffolk County, New York during the 1992-\n1993 year was $10,500, as determined by Head Start records.""\n""Other demographic information on the sample was gathered\nfrom a self-report instrument, the Stony Brook Family Reading\nSurvey (Whitehurst, 1992b), that was administered to each child\'s\nprimary caregiver at the beginning of the Head Start year. Parents\nor primary caregivers received $10 for completing the survey,\nwhich was obtained for 92% of the children in the sample. Infor-\nmation from the survey indicated that 90% of the primary care-\ntakers were mothers; 5% were fathers; 3% were grandparents, and\n2% were individuals not biologically related to the child. Fifty-\nthree percent of the primary caretakers were in the home full time;\n28% were out of the home from 4-8 hr per day, and 19% were out\nof the home more than 8 hr per day. The mean number of children\nper family, including the target child, was 2.7 (SD = 1.5). The\nmean number of adults per family was 2.0 (SD = 1.0). Of the\nprimary caregivers, 29% had not completed high school; 23% had\na high school degree; 46% had some college or trade school\ncoursework, and 2% had completed college. The language usually\nspoken in the home was English for 94% of the families. We know\nof no national data on Head Start families that would allow\ncomparison with these demographics, but we expect that the\npresent sample may be above the national mean on educational\nlevel.[¬e]""']",,NA,NA,,"['Page 4:\n[¬s]""ondition and 97 in the control condition. Because of the higher frequenc[¬e]""']",110,,"['Page 4:\n[¬s]""ondition and 97 in the control condition. Because of the higher frequency of dropout from the control cla[¬e]""']",97,,NA,NA,,NA,NA,,"['Page 4:\n[¬s]""N = 94;[¬e]""']",94,,"['Page 4:\n[¬s]""N = 73)[¬e]""']",73,,NA,NA,,NA,NA,,['Yes'],"['Page 4:\n[¬s]""ondition and 97 in the control condition. Because of the higher frequency of dropout from the control classrooms, the final Ns were more disparate (intervention N = 94; control N = 73). To the extent that classroom size should be negatively correlated w[¬e]""']",NA,,"['Page 4:\n[¬s]""ondition and 97 in the control condition. Because of the higher frequency[¬e]""']",14.5,,"['Page 4:\n[¬s]""condition and 97 in the control condition. Because of the higher frequency of dropout from the control classrooms, the final Ns were more disparate (intervention N = 94; control N = 73). To the extent that classroom size should be negatively correlated w[¬e]""']",19.2,
42025515,Whitehurst (1994),1994,['Parental engagement'],NA,,NA,167,NA,,['Mixed gender'],NA,45,,NA,NA,,NA,"['Page 3:\n[¬s]"" The enrollees of the day-care centers used in this study consisted predominantly of children whose parents qualified for public subsidy of day-care costs under Title XX of the Federal Social Security Act. In Suffolk County the maximum allowable family income for a Title XX subsidy was ap- proximately $24,000 at the time of this study, with the limit varying somewhat depending on family size. B[¬e]""']",,NA,NA,,NA,20,,NA,26,,NA,NA,,NA,NA,,NA,20,,NA,26,,NA,NA,,NA,NA,,['Yes'],NA,NA,,NA,not given,,NA,4,
45336798,Whitehurst (1994) PE,1994,['Parental engagement'],NA,,NA,73,NA,,['Mixed gender'],NA,45,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,NA,20,,NA,24,,NA,NA,,NA,NA,,NA,20,,NA,24,,NA,NA,,NA,NA,,['Yes'],NA,NA,,NA,not given,,NA,4,
42025425,Whitehurst (1999),1999,['Parental engagement'],NA,,NA,280,"['Page 3:\n[¬s]""The sample consisted of 280 children,[¬e]""']",,['Mixed gender'],NA,45,,100,"['Page 4:\n[¬s]""As all participants\' families qualified for admission into Head Start,\nall lived below the federal poverty level. S[¬e]""']",,NA,NA,,NA,NA,,"['Page 3:\n[¬s]""The sample consisted of 280 children,[¬e]""']",140,,"['Page 3:\n[¬s]""The sample consisted of 280 children, 1[¬e]""']",140,,NA,NA,,NA,NA,,NA,94,,NA,73,,NA,NA,,NA,NA,,['Yes'],NA,NA,,NA,NA,,"['Page 6:\n[¬s]""Attrition resulted in the loss of 29 children between the\nend of kindergarten and the end of second grade, generating\na sample size of 251 for the analyses of effects on literacy\noutcomes[¬e]""']",10.36,
42025485,Wilks (1988),1988,['Parental engagement'],NA,,NA,42,"['Page 3:\n[¬s]""children were randomly allocated to one of the three groups:\ntrained parent group, encouraged group, and control group""\n""42[¬e]""']",,['Mixed gender'],"['Page 3:\n[¬s]""26 boys and 16 girls[¬e]""']",38,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,"['Page 3:\n[¬s]""42 children[¬e]""', 'Page 3:\n[¬s]""42 children[¬e]""']",14,,"['Page 3:\n[¬s]""42 children[¬e]""']",14,,NA,NA,,NA,NA,,NA,14,,NA,14,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
42025172,Wise (1972),1972,['Parental engagement'],NA,,NA,38,"['Page 14:\n[¬s]""Thirty eight subjects participated in the study, 19 experimental and 19 control[¬e]""']",,['Mixed gender'],"['Page 14:\n[¬s]""TABLE I\nGROUP\nExperimental\nControl\nma3ARIMENTAL AND CONTROL GROUP CHARACTERISTICS1\nSex\nGrade\nNM NMI WM\nMAI IILIN\n1\nSixteen additional experimental subjects were recruited but did not continue in the\nstudy, having dropped out in 3 months or less (set apriori criteria time for study\ninclusion). This represented an attrition rate of almost 40. This attrition group\nwas not followed in statistical analysis.[¬e]""']",NA,,NA,NA,,NA,"['Page 14:\n[¬s]""This project was conducted in an inner-city area of Washington, D.C., served\nby the Comprehensive Health Care Program of Children\'s Hospital. The community\nfrom which subjects for the study were obtained was in a low-income section of the\ncity. Housing was typically sub-standard. The crime rate was particularly acute.\nThe majority of families served by the program were on public assistance support.\nFormal education of parents was typically limited. All the public schools in the\narea received ESRA Title I Aid.[¬e]""']",,NA,NA,,"['Page 14:\n[¬s]""Thirty eight subjects participated in the study, 19 experimental a[¬e]""']",19,,"['Page 14:\n[¬s]""Thirty eight subjects participated in the study, 19 experimental and 19 control.[¬e]""']",19,,NA,NA,,NA,NA,,"['Page 25:\n[¬s]""19[¬e]""']",19,,"['Page 25:\n[¬s]""19[¬e]""']",19,,NA,NA,,NA,NA,,['Yes'],"['Page 30:\n[¬s]""NEGATIVE FINDINGS OF STUDY - ATTRITION\nA number of problems occurred during the course of the study. One of the primary\nproblems was attrition from the original sample. Approximately 49% of the children\n(i.e., 16 subjects) win were registered by their parents into the program failed to\nmaintain contact with it. Reasons for this discontinuance in the program varied.\nFive families moved from the area. One mother felt that there was too much tension\nin working with her child, so we advised discontinuance. Her child was then picked\nup by a volunteer tutor, but was removed from the rime Study. Another youngster who\nhad been working with his older brother had tole discontinued because the older brother\ncomplained of lack of time to work with his younger brother.""\n""A number of parents\nseemed to find it very difficult to maintain a continuing relationship with the\nPPRC. We found a rather typical pattern whereby a number of mothers were not showing\nup for appointments. The problem of failure to show for appointments was not entirely\nunexpected as many programs in poorer communities have also reported this sort of\nphenomenon. On closer examination we found that the parents\' lack of follow-through\nseemed multidetermined. In some cases the program material we had chosen seemed a\nbit dry on a motivational level. Many parents seemed to have difficulty understanding\nsome of the reading programs and reluctant to admit their ignorance. One mother finally\nreported that she was embarrased that her child seemed to understand the material\nbetter than she.1[¬e]""']","but unknown/unclear if this is on these 19 treatment subjects, or additional parents who had volunteered to the study & then dropped",,NA,NA,,NA,NA,
42025173,Woods (1974),1974,['Parental engagement'],NA,,NA,77,"['Page 31:\n[¬s]""Table I\nA Comparison of Murphy-Durrell\nLetter Names,Test Scores\nParents\nAttend\nn = 39\nMean\nPretest\nQuartile\nSD\nMean\nPosttest\n4.ns\nt-ratio\nQuartile\nSD\n31.95\nLow B\n18.15\n50.03\n.A\n1.44\n18.08\n6.71**\n* Significant at the .D5 Level\n** Significant at the .01 level\nThe above table indicates that both groups made signif-\nicant gains in letter recognition skills scoring very near\nthe top limits of the test, with parental assistance.\nThe Murphy-Durrell Letter Name Test consists of recog-\nnizing twenty-six lower case letters and twenty-six\ncapital letters. This means that the maximum score\nthat can be obtained is fifty-two.-\n00031\nParents Do\nNot Attend\nn = 38\'[¬e]""']",,['Mixed gender'],"['Page 13:\n[¬s]""girls scored\nhigher than boys[¬e]""']",NA,,NA,NA,,NA,"['Page 9:\n[¬s]""Title I Schools\n""Schools selected for Title I projects\nwhich on the basis of the best avail-\nable information, have high concen-\ntrations of children from low-income\nfamilies."" (HEW)[¬e]""']",,NA,NA,,NA,40,,NA,40,,NA,NA,,NA,NA,,NA,39,,NA,38,,NA,NA,,NA,NA,,['Yes'],NA,NA,,NA,2.5,,NA,4,
