id,pub_author,pub_year,strand_raw,strand_info,out_tit_tool,out_desc_tool,out_type_tool,out_g1_n_tool,out_g1_mean_tool,out_g1_sd_tool,out_g2_n_tool,out_g2_mean_tool,out_g2_sd_tool,smd_tool,se_tool,co_lower_tool,ci_upper_tool,outcome_tool,out_samp_tool,out_comp_tool,out_es_type_tool,out_measure_tool,out_strand_tool,out_tit_red,out_desc_red,out_type_red,out_g1_n_red,out_g1_mean_red,out_g1_sd_red,out_g2_n_red,out_g2_mean_red,out_g2_sd_red,smd_red,se_red,co_lower_red,ci_upper_red,outcome_red,out_samp_red,out_comp_red,out_es_type_red,out_measure_red,out_strand_red,out_tit_wri,out_desc_wri,out_type_wri,out_g1_n_wri,out_g1_mean_wri,out_g1_sd_wri,out_g2_n_wri,out_g2_mean_wri,out_g2_sd_wri,smd_wri,se_wri,co_lower_wri,ci_upper_wri,outcome_wri,out_samp_wri,out_comp_wri,out_es_type_wri,out_measure_wri,out_strand_wri,out_tit_math,out_desc_math,out_type_math,out_g1_n_math,out_g1_mean_math,out_g1_sd_math,out_g2_n_math,out_g2_mean_math,out_g2_sd_math,smd_math,se_math,co_lower_math,ci_upper_math,outcome_math,out_samp_math,out_comp_math,out_es_type_math,out_measure_math,out_strand_math,out_tit_sci,out_desc_sci,out_type_sci,out_g1_n_sci,out_g1_mean_sci,out_g1_sd_sci,out_g2_n_sci,out_g2_mean_sci,out_g2_sd_sci,smd_sci,se_sci,co_lower_sci,ci_upper_sci,outcome_sci,out_samp_sci,out_comp_sci,out_es_type_sci,out_measure_sci,out_strand_sci
46325682,Levy (1997) 1_2,1997,['Phonics'],NA,Proportion of Words Read Correctly,"posttest means and SD's for Rime vs Control. Taken from table 4, short term","['Toolkit primary outcome', 'Reading primary outcome']",20.0,0.92,0.2,20.0,0.15,0.22,3.5898,0.5279,2.5551,4.6244,Primary outcome,['Sample: All'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: decoding/phonics,['Toolkit: Phonics'],Proportion of Words Read Correctly,"posttest means and SD's for Rime vs Control. Taken from table 4, short term","['Toolkit primary outcome', 'Reading primary outcome']",20.0,0.92,0.2,20.0,0.15,0.22,3.5898,0.5279,2.5551,4.6244,Primary outcome,['Sample: All'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: decoding/phonics,['Toolkit: Phonics'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46325683,Levy (1997) 1_3,1997,['Phonics'],NA,Proportion of Words Read Correctly,"posttest means and SD's for Phoneme vs Control. Taken from table 4, short term","['Toolkit primary outcome', 'Reading primary outcome']",20.0,0.83,0.28,20.0,0.15,0.22,2.647,0.444,1.7767,3.5172,Primary outcome,['Sample: All'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: decoding/phonics,['Toolkit: Phonics'],Proportion of Words Read Correctly,"posttest means and SD's for Phoneme vs Control. Taken from table 4, short term","['Toolkit primary outcome', 'Reading primary outcome']",20.0,0.83,0.28,20.0,0.15,0.22,2.647,0.444,1.7767,3.5172,Primary outcome,['Sample: All'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: decoding/phonics,['Toolkit: Phonics'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46325684,Levy (1997) 1_4,1997,['Phonics'],NA,Proportion of Words Read Correctly ,exp. 2 posttest means and SD's for Onset vs control,"['Toolkit primary outcome', 'Reading primary outcome']",25.0,0.88,0.18,25.0,0.49,0.33,1.4442,0.3204,0.8163,2.0722,Primary outcome,['Sample: All'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: decoding/phonics,['Toolkit: Phonics'],Proportion of Words Read Correctly ,exp. 2 posttest means and SD's for Onset vs control,"['Toolkit primary outcome', 'Reading primary outcome']",25.0,0.88,0.18,25.0,0.49,0.33,1.4442,0.3204,0.8163,2.0722,Primary outcome,['Sample: All'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: decoding/phonics,['Toolkit: Phonics'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46325685,Levy (1997) 1_5,1997,['Phonics'],NA,Proportion of Words Read Correctly,exp. 2 posttest means and SD's for Rime vs Control,"['Toolkit primary outcome', 'Reading primary outcome']",25.0,0.9,0.21,25.0,0.49,0.33,1.4591,0.3211,0.8297,2.0884,Primary outcome,['Sample: All'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: decoding/phonics,['Toolkit: Phonics'],Proportion of Words Read Correctly,exp. 2 posttest means and SD's for Rime vs Control,"['Toolkit primary outcome', 'Reading primary outcome']",25.0,0.9,0.21,25.0,0.49,0.33,1.4591,0.3211,0.8297,2.0884,Primary outcome,['Sample: All'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: decoding/phonics,['Toolkit: Phonics'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46325686,Levy (1997) 1_6,1997,['Phonics'],NA,Proportion of Words Read Correctly,exp. 2 posttest means and SD's for Phoneme vs Control,"['Toolkit primary outcome', 'Reading primary outcome']",26.0,0.92,0.16,25.0,0.49,0.33,1.6431,0.3273,1.0015,2.2846,Primary outcome,['Sample: All'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: decoding/phonics,['Toolkit: Phonics'],Proportion of Words Read Correctly,exp. 2 posttest means and SD's for Phoneme vs Control,"['Toolkit primary outcome', 'Reading primary outcome']",26.0,0.92,0.16,25.0,0.49,0.33,1.6431,0.3273,1.0015,2.2846,Primary outcome,['Sample: All'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: decoding/phonics,['Toolkit: Phonics'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43099903,Levy (1999) 1_1,1999,['Phonics'],NA,Mean Number of Words Read in Retention,Adjusted means and SD's for Fast RAN Rime vs Control,"['Toolkit primary outcome', 'Reading primary outcome']",16.0,37.7,6.0,16.0,9.3,5.1,4.9718,0.752,3.4979,6.4457,Primary outcome,['Sample: All'],With business as usual,['Post-test adjusted for baseline attainment'],Literacy: decoding/phonics,['Toolkit: Phonics'],Mean Number of Words Read in Retention,Adjusted means and SD's for Fast RAN Rime vs Control,"['Toolkit primary outcome', 'Reading primary outcome']",16.0,37.7,6.0,16.0,9.3,5.1,4.9718,0.752,3.4979,6.4457,Primary outcome,['Sample: All'],With business as usual,['Post-test adjusted for baseline attainment'],Literacy: decoding/phonics,['Toolkit: Phonics'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46325687,Levy (1999) 1_2,1999,['Phonics'],NA,Number of Words Read in Retention,Adjusted means and SD's for Fast RAN Phoneme vs Control,"['Toolkit primary outcome', 'Reading primary outcome']",16.0,42.4,1.8,16.0,9.3,5.1,8.4371,1.1804,6.1234,10.7507,Primary outcome,['Sample: All'],With business as usual,['Post-test adjusted for baseline attainment'],Literacy: decoding/phonics,['Toolkit: Phonics'],Number of Words Read in Retention,Adjusted means and SD's for Fast RAN Phoneme vs Control,"['Toolkit primary outcome', 'Reading primary outcome']",16.0,42.4,1.8,16.0,9.3,5.1,8.4371,1.1804,6.1234,10.7507,Primary outcome,['Sample: All'],With business as usual,['Post-test adjusted for baseline attainment'],Literacy: decoding/phonics,['Toolkit: Phonics'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43099973,Mantzicopoulos (1992),1992,['Phonics'],NA,SDRT - Comprehension,Stanford Diagnostic Reading test - Reading Achievement  Tests ,"['Toolkit primary outcome', 'Reading primary outcome']",52.0,0.11,0.88,57.0,-0.12,0.81,0.2706,0.1927,-0.1071,0.6482,Primary outcome,['Sample: Low achievers'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: reading comprehension,['Toolkit: Phonics'],SDRT - Comprehension,Stanford Diagnostic Reading test - Reading Achievement  Tests ,"['Toolkit primary outcome', 'Reading primary outcome']",52.0,0.11,0.88,57.0,-0.12,0.81,0.2706,0.1927,-0.1071,0.6482,Primary outcome,['Sample: Low achievers'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: reading comprehension,['Toolkit: Phonics'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43099974,Marion (2004),2004,['Phonics'],NA,Reading Scale Scores,posttest adjusted means and SD's ,"['Toolkit primary outcome', 'Reading primary outcome']",215.0,661.38,35.44,134.0,651.76,38.28,0.2626,0.1105,0.046,0.4792,Primary outcome,['Sample: All'],,['Post-test adjusted for baseline attainment'],NA,['Toolkit: Phonics'],Reading Scale Scores,posttest adjusted means and SD's ,"['Toolkit primary outcome', 'Reading primary outcome']",215.0,661.38,35.44,134.0,651.76,38.28,0.2626,0.1105,0.046,0.4792,Primary outcome,['Sample: All'],,['Post-test adjusted for baseline attainment'],NA,['Toolkit: Phonics'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43099968,Mathes (1998),1998,['Phonics'],NA,CRAB-R Questions Correct," Comprehensive Reading Assessment Battery-Revised (CRAB-R). Oral reading fluency and comprehension of story content were assessed with the CRAB-R, which was revised by Patricia Mathes to be appropriate for as- sessing first graders. The CRAB-R provides two scores  words read correctly and questions answered correctly. The CRAB-R employs four 400-word traditional folk tales, used in previous studies of reading achievement (e.g., Brown & Smiley, 1977  Jenkins, Heliotis, Haynes, & Beck, 1987). ","['Toolkit primary outcome', 'Reading primary outcome']",48.0,1.419,2.083,48.0,1.213,1.447,0.1139,0.2043,-0.2865,0.5144,Primary outcome,['Sample: All'],With business as usual,['Pre-post gain'],Literacy: reading comprehension,['Toolkit: Phonics'],CRAB-R Questions Correct," Comprehensive Reading Assessment Battery-Revised (CRAB-R). Oral reading fluency and comprehension of story content were assessed with the CRAB-R, which was revised by Patricia Mathes to be appropriate for as- sessing first graders. The CRAB-R provides two scores  words read correctly and questions answered correctly. The CRAB-R employs four 400-word traditional folk tales, used in previous studies of reading achievement (e.g., Brown & Smiley, 1977  Jenkins, Heliotis, Haynes, & Beck, 1987). ","['Toolkit primary outcome', 'Reading primary outcome']",48.0,1.419,2.083,48.0,1.213,1.447,0.1139,0.2043,-0.2865,0.5144,Primary outcome,['Sample: All'],With business as usual,['Pre-post gain'],Literacy: reading comprehension,['Toolkit: Phonics'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43099967,Mathes (2001) 1_1,2001,"['Phonics', 'Peer tutoring']",NA,T&T WRMT-R Passage Comprehension PALS +CAI v control,WRMT-R Passage Comprehension PALS +CAI v control,"['Toolkit primary outcome', 'Reading primary outcome']",43.0,9.02,5.65,33.0,5.55,8.2,0.5,0.2351,0.0391,0.9609,Primary outcome,['Sample: Low achievers'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: reading comprehension,['Toolkit: Phonics'],T&T WRMT-R Passage Comprehension PALS +CAI v control,WRMT-R Passage Comprehension PALS +CAI v control,"['Toolkit primary outcome', 'Reading primary outcome']",43.0,9.02,5.65,33.0,5.55,8.2,0.5,0.2351,0.0391,0.9609,Primary outcome,['Sample: Low achievers'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: reading comprehension,['Toolkit: Phonics'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46325690,Mathes (2001) 1_2,2001,"['Phonics', 'Peer tutoring']",NA,T&T WRMT-R Comprehension PALS+ v Control,WRMT-R Passage comprehension,"['Toolkit primary outcome', 'Reading primary outcome']",43.0,9.02,5.65,33.0,5.55,8.2,0.5,0.2351,0.0391,0.9609,Primary outcome,['Sample: All'],With business as usual,['Pre-post gain'],Literacy: reading comprehension,['Toolkit: Peer Tutoring'],T&T WRMT-R Comprehension PALS+ v Control,WRMT-R Passage comprehension,"['Toolkit primary outcome', 'Reading primary outcome']",43.0,9.02,5.65,33.0,5.55,8.2,0.5,0.2351,0.0391,0.9609,Primary outcome,['Sample: All'],With business as usual,['Pre-post gain'],Literacy: reading comprehension,['Toolkit: Peer Tutoring'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43099970,Mathes (2001) Ph 1_1,2001,['Phonics'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46325691,Mathes (2001) Ph 1_2,2001,['Phonics'],NA,WRMT-R Passage Comprehension PAL and CAI v control,WRMT-R Passage Comprehension PAL and CAI v control,"['Toolkit primary outcome', 'Reading primary outcome']",20.0,6.75,5.31,29.0,4.31,4.65,0.4872,0.2952,-0.0913,1.0657,Primary outcome,['Sample: Low achievers'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: reading comprehension,['Toolkit: Phonics'],WRMT-R Passage Comprehension PAL and CAI v control,WRMT-R Passage Comprehension PAL and CAI v control,"['Toolkit primary outcome', 'Reading primary outcome']",20.0,6.75,5.31,29.0,4.31,4.65,0.4872,0.2952,-0.0913,1.0657,Primary outcome,['Sample: Low achievers'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: reading comprehension,['Toolkit: Phonics'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43099971,Mathes (2003) Ph,2003,['Phonics'],NA,WRMT-R Passage comprehension (post-test ony means) - Phonics,"Post-test unadjusted mean score. The passage comprehension subtest of the Woodcock Reading Mastery Test-Revised , measures the student's ability to read a short passage and identify a key word that is missing from the passage.","['Toolkit primary outcome', 'Reading primary outcome']",31.0,13.23,6.21,28.0,10.21,7.86,0.4233,0.2638,-0.0938,0.9404,Primary outcome,['Sample: Low achievers'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: reading comprehension,['Toolkit: Phonics'],WRMT-R Passage comprehension (post-test ony means) - Phonics,"Post-test unadjusted mean score. The passage comprehension subtest of the Woodcock Reading Mastery Test-Revised , measures the student's ability to read a short passage and identify a key word that is missing from the passage.","['Toolkit primary outcome', 'Reading primary outcome']",31.0,13.23,6.21,28.0,10.21,7.86,0.4233,0.2638,-0.0938,0.9404,Primary outcome,['Sample: Low achievers'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: reading comprehension,['Toolkit: Phonics'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43099969,Mathes (2005),2005,['Phonics'],NA,WJJ Comprehension ,P vs EC t-values uploaded to Slack ,"['Toolkit primary outcome', 'Reading primary outcome']",NA,NA,NA,NA,NA,NA,0.2099,0.1547,-0.0933,0.5131,Primary outcome,['Sample: Low achievers'],With active control,['Post-test adjusted for baseline attainment AND clustering'],Literacy: reading comprehension,['Toolkit: Phonics'],WJJ Comprehension ,P vs EC t-values uploaded to Slack ,"['Toolkit primary outcome', 'Reading primary outcome']",NA,NA,NA,NA,NA,NA,0.2099,0.1547,-0.0933,0.5131,Primary outcome,['Sample: Low achievers'],With active control,['Post-test adjusted for baseline attainment AND clustering'],Literacy: reading comprehension,['Toolkit: Phonics'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43099963,Meier (2001),2001,"['Phonics', 'One to one tuition']",NA,WRAT,F-value for WRAT used to calculate effect size. Uploaded to Slack ,"['Toolkit primary outcome', 'Reading primary outcome']",NA,NA,NA,NA,NA,NA,1.3318,0.2981,0.7475,1.9161,Primary outcome,['Sample: Low achievers'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: reading comprehension,['Toolkit: Phonics'],WRAT,F-value for WRAT used to calculate effect size. Uploaded to Slack ,"['Toolkit primary outcome', 'Reading primary outcome']",NA,NA,NA,NA,NA,NA,1.3318,0.2981,0.7475,1.9161,Primary outcome,['Sample: Low achievers'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: reading comprehension,['Toolkit: Phonics'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37671570,Merrell (2015),2015,"['Teaching assistants', 'Phonics', 'Small group tuition']",NA,Y7 Reading (NGRT) - Phonics Teaching assistants ,Pre-test (computer version) post-test (paper version) age-standardised score for reading comprehension measured by the New Group Reading Test (NGRT) - GL Assessment.,"['Toolkit primary outcome', 'Reading primary outcome']",NA,NA,NA,NA,NA,NA,0.43,0.21,0.0184,0.8416,Primary outcome,['Sample: Low achievers'],With business as usual,['Post-test adjusted for baseline attainment AND clustering'],Literacy: reading comprehension,"['Toolkit: Phonics', 'Toolkit: Small Group Tuition', 'Toolkit: Teaching assistants']",Y7 Reading (NGRT) - Phonics Teaching assistants ,Pre-test (computer version) post-test (paper version) age-standardised score for reading comprehension measured by the New Group Reading Test (NGRT) - GL Assessment.,"['Toolkit primary outcome', 'Reading primary outcome']",NA,NA,NA,NA,NA,NA,0.43,0.21,0.0184,0.8416,Primary outcome,['Sample: Low achievers'],With business as usual,['Post-test adjusted for baseline attainment AND clustering'],Literacy: reading comprehension,"['Toolkit: Phonics', 'Toolkit: Small Group Tuition', 'Toolkit: Teaching assistants']",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41425842,Miller (2017),2017,"['Collaborative learning', 'Phonics']",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43099962,Mooney (2003),2003,['Phonics'],NA,Woodcock Reading Total ,Posttest t-values for Reading Total,"['Toolkit primary outcome', 'Reading primary outcome']",28.0,2.22,0.0,19.0,0.0,0.0,0.6599,0.3056,0.0608,1.2589,Primary outcome,['Sample: Low achievers'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: decoding/phonics,['Toolkit: Phonics'],Woodcock Reading Total ,Posttest t-values for Reading Total,"['Toolkit primary outcome', 'Reading primary outcome']",28.0,2.22,0.0,19.0,0.0,0.0,0.6599,0.3056,0.0608,1.2589,Primary outcome,['Sample: Low achievers'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: decoding/phonics,['Toolkit: Phonics'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43099964,Morris (2000),2000,['Phonics'],NA,Woodcock comprehension (t-test),"T h e child attempted th e first 32 items in the passage comprehension subtest of the Woodcock Reading Mastery Tests. In a cloze format, with an accompanying picture cue on many items, the child attempted to read a one- or two-sentence passage, identifying a key word that was missing.","['Toolkit primary outcome', 'Reading primary outcome']",43.0,3.44,0.0,43.0,0.001,0.0,0.7289,0.223,0.2917,1.166,Primary outcome,['Sample: All'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: reading comprehension,['Toolkit: Phonics'],Woodcock comprehension (t-test),"T h e child attempted th e first 32 items in the passage comprehension subtest of the Woodcock Reading Mastery Tests. In a cloze format, with an accompanying picture cue on many items, the child attempted to read a one- or two-sentence passage, identifying a key word that was missing.","['Toolkit primary outcome', 'Reading primary outcome']",43.0,3.44,0.0,43.0,0.001,0.0,0.7289,0.223,0.2917,1.166,Primary outcome,['Sample: All'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: reading comprehension,['Toolkit: Phonics'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43099877,Morrow (1990),1990,['Phonics'],NA,Retelling Test (posttest adjusted mean)," Story retelling. Two different storybooks were used for the retelling test, each with strongly delineated characters, definite settings, clear themes, obvious plot episodes, and a reasonable resolution. Teachers were trained in administering the tests and in tape recording children's responses, which were oral. ","['Toolkit primary outcome', 'Reading primary outcome']",32.0,6.52,1.39,30.0,2.72,1.79,2.3512,0.3349,1.6947,3.0077,Primary outcome,['Sample: All'],With business as usual,['Post-test adjusted for baseline attainment'],Literacy: reading comprehension,['Toolkit: Phonics'],Retelling Test (posttest adjusted mean)," Story retelling. Two different storybooks were used for the retelling test, each with strongly delineated characters, definite settings, clear themes, obvious plot episodes, and a reasonable resolution. Teachers were trained in administering the tests and in tape recording children's responses, which were oral. ","['Toolkit primary outcome', 'Reading primary outcome']",32.0,6.52,1.39,30.0,2.72,1.79,2.3512,0.3349,1.6947,3.0077,Primary outcome,['Sample: All'],With business as usual,['Post-test adjusted for baseline attainment'],Literacy: reading comprehension,['Toolkit: Phonics'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45336772,Murphy (2007) Ph,2007,['Phonics'],NA,Print Knowledge (TOPEL),"TOPEL provides measures of Print Knowledge and Phonological Awareness. Print Knowledge on this subtest is measured in terms of a child’s ability to identify what constitutes a letter or a word, letter identification, and letter sound correspondence.","['Toolkit primary outcome', 'Other outcome']",9.0,114.33,7.159,9.0,87.88,9.909,2.9142,0.724,1.4951,4.3333,Primary outcome,['Sample: Low achievers'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: decoding/phonics,['Toolkit: Phonics'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
