id,pub_author,pub_year,strand_raw,strand_info,strand_CLEAN,sample_analysed_ht,sample_analysed_info,sample_analysed_CLEAN,part_gen_raw,part_gen_ht,part_gen_info,part_gen_CLEAN,fsm_prop_info,fsm_prop_ht,fsm_prop_CLEAN,fsm_perc_info,fsm_perc_ht,fsm_perc_CLEAN,fsm_info_info,fsm_info_ht,fsm_info_CLEAN,fsm_na_raw,fsm_na_info,fsm_na_CLEAN,base_n_treat_ht,base_n_treat_info,base_n_treat_CLEAN,base_n_cont_ht,base_n_cont_info,base_n_cont_CLEAN,base_n_treat2_ht,base_n_treat2_info,base_n_treat2_CLEAN,base_n_treat3_ht,base_n_treat3_info,base_n_treat3_CLEAN,n_treat_ht,n_treat_info,n_treat_CLEAN,n_cont_ht,n_cont_info,n_cont_CLEAN,n_treat2_ht,n_treat2_info,n_treat2_CLEAN,n_cont2_ht,n_cont2_info,n_cont2_CLEAN,attri_raw,attri_ht,attri_info,attri_CLEAN,attri_treat_ht,attri_treat_info,attri_treat_CLEAN,attri_perc_ht,attri_perc_info,attri_perc_CLEAN
43099964,Morris (2000),2000,['Phonics'],NA,,NA,"86 participants, 43 in each group.",,['Mixed gender'],"['Page 3:\n[¬s]""Both the experimental and the\ncomparison groups were composed of 23 boys and 20 girls.[¬e]""']",NA,,NA,NA,,NA,"['Page 3:\n[¬s]""Ten of the 11\nschools qualified for Title I funding, with one comparison school just\nmissing the Title I criterion. The average percentage of children from\nlow-income families was 68% in the experimental schools and 82% in the\ncomparison schools.[¬e]""']",,NA,NA,,NA,NA,,"['Page 3:\n[¬s]""43 experimental-group students[¬e]""']",43,,NA,43,,NA,NA,,NA,NA,,"['Page 8:\n[¬s]""43[¬e]""']",43,,"['Page 8:\n[¬s]""43[¬e]""']",43,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
43099877,Morrow (1990),1990,['Phonics'],NA,,"['Page 6:\n[¬s]""The experimental group was comprised of 32 children,""\n""the control consisted of 30 children,[¬e]""']",Total = 62,,['Mixed gender'],"['Page 6:\n[¬s]"" The experimental group was comprised of 32 children, 20 boys and 12 girls; the control consisted of 30 children, 17 boys and 13 girls.[¬e]""']",40% female,,NA,NA,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,"['Page 6:\n[¬s]""The experimental group was comprised of 32 children,[¬e]""']",32,,"['Page 6:\n[¬s]""the control consisted of 30 childre[¬e]""']",30,,NA,NA,,NA,NA,,"['Page 12:\n[¬s]""2. 2 [¬e]""']",32,,"['Page 12:\n[¬s]""V=30.[¬e]""']",30,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,0,,NA,0,
45336772,Murphy (2007) Ph,2007,['Phonics'],NA,,NA,T = 18 Treatment = 9 Control = 9,,['Mixed gender'],"['Page 55:\n[¬s]""Students were divided based on high, middle and low performance on the Letter\nIdentification subtest and then heterogeneously clustered across the three groups. By grouping\nthe students within each classroom and subsequently randomly assigning children to intervention\ngroups based on even distribution of ability levels, it was believed that a potentially serious\nthreat to validity would be reduced.[¬e]""']","Treatment = 4 male, 5 female Control = 4 male, 5 female",,NA,NA,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,"['Page 54:\n[¬s]""nine students in each group[¬e]""']",9,,"['Page 54:\n[¬s]""nine students in each group[¬e]""']",9,,NA,NA,,NA,NA,,"['Page 66:\n[¬s]""WordWork\n(n=9)[¬e]""']",9,,"['Page 66:\n[¬s]""Control\n(n=9)[¬e]""']",9,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,0,,NA,0%,
37671575,Nelson (2010),2010,"['Teaching assistants', 'Phonics']",NA,,"['Page 2:\n[¬s]""treatment students (n = 41)\noutperformed controls (n = 47)[¬e]""']",88,,['Mixed gender'],"['Page 7:\n[¬s]""46 (52%) male[¬e]""']",48,,NA,NA,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,"['Page 2:\n[¬s]"" treatment students (n = 41)[¬e]""']",41,,"['Page 2:\n[¬s]""controls (n = 47) [¬e]""']",47,,NA,NA,,NA,NA,,"['Page 16:\n[¬s]""n = 41[¬e]""']",41,,"['Page 16:\n[¬s]""n = 47[¬e]""']",47,,NA,NA,,NA,NA,,['Yes'],"['Page 7:\n[¬s]""After attrition of 11 children (5 treatment and 6 controls due to moving out of the program), there were 41 treatment children (across 13 small groups) and 47 controls (across 14 small groups).[¬e]""']",Study reports analysed sample not recruited sample,,"['Page 7:\n[¬s]""After attrition of""\n""5 treatment ""\n"" due to moving out of the program), there were 41 treatment children[¬e]""']",10.869,,"['Page 7:\n[¬s]""After attrition of ""\n"" 6 controls due to moving out of the program), there were ""\n"" 47 controls[¬e]""']",11.111%,
43100019,O’Connor (2000),2000,['Phonics'],NA,,"['Page 10:\n[¬s]""By class, the lowest skilled children were\nrandomly assigned to the blending or whole word condition; by chance, the\nfour children with disabilities were evenly assigned across the two treatments,\nwith one child with SED, and one with LD in each treatment[¬e]""', 'Page 4:\n[¬s]""Twelve children (2 girls, 10 boys; 4 African American, 8 European American)\nacross four ﬁrst grade classes in an urban elementary school were selected\nfor treatment[¬e]""', 'Page 6:\n[¬s]""Whole word (n = 6)""\n""Blending (n = 6)""\n""Table 1. April pretests (means and standard deviations) for poor and average readers[¬e]""']",Total sample = 12 children  Data from Table 1  Blended (treatment) = 6 students Whole-word (active control) = 6 students,,['Mixed gender'],"['Page 4:\n[¬s]""Twelve children (2 girls, 10 boys;[¬e]""']",NA,,NA,NA,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,NA,6,,NA,6,,NA,NA,,NA,NA,,NA,6,,NA,6,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
38878271,Rashotte (2001),2001,"['Small group tuition', 'Phonics']",NA,,"['Page 4:\n[¬s]"" Group 1 students (N = 58) were provided with the Spell Read program for the first eight weeks beginning in February, while Group 2 students (N = 58) acted as no-treatment controls""\n""Prior to posttest-1, one student from Group 2 moved away from the school. The remaining 115 students[¬e]""']",NA,,['Mixed gender'],"['Page 4:\n[¬s]"" The remaining 115 students were Caucasian; 53% were male.[¬e]""']",NA,,NA,NA,,NA,NA,,NA,"['Page 4:\n[¬s]""The average socioeco\xad nomic status (SES) for the parents of these students based on the Hollingshead Four-Factor Index (Gottfried, 1985; Hollingshead, 1975) was 21.7 (SD = 18.3) for Group 1 and 21.2 (15.5) for Group 2, indicating very low SES for the majority of the families.[¬e]""']",,NA,NA,,"['Page 4:\n[¬s]""Group 1 students (N = 58)[¬e]""']",58,,"['Page 4:\n[¬s]""Group 2 students (N = 58)[¬e]""']",58,,NA,NA,,NA,NA,,NA,58,,NA,57,,NA,NA,,NA,NA,,['Yes'],"['Page 4:\n[¬s]""Prior to posttest-1, one student from Group 2 moved away from the school.[¬e]""']",NA,,"['Page 4:\n[¬s]""116 students""\n""Prior to posttest-1, one student from Group 2 moved away from the school.[¬e]""']",0,,"['Page 4:\n[¬s]"" 116 students""\n""Prior to posttest-1, one student from Group 2 moved away from the school.[¬e]""']",0.862%,
43099949,Roth (1987),1987,['Phonics'],NA,,"['Page 8:\n[¬s]""108\nchildren[¬e]""']","59 in treatment, 49 in control",,['No information provided'],NA,Reasonable to assume mixed as US state public schools,,NA,NA,,NA,NA,,NA,"['Page 8:\n[¬s]""Children in both schools\nwere from low socioeconomic (SES) back-\ngrounds, and all were black. The schools were\nseveral blocks apart and were selected because\nof their similar histories of low reading achieve-\nment and the similar low-SES background of\nstudent[¬e]""']",,NA,NA,,NA,59,,NA,49,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['Yes'],NA,NA,,NA,25.4%,,NA,25.9%,
43099950,Rouse (2004),2004,['Phonics'],NA,,"['Page 10:\n[¬s]""There are 244 treatments\nand 219 controls in the Reading Edge sample; 43 treatments and\n43 controls in the CELF-3-RP sample, 197 treatments and 176\ncontrols in the SFA sample; and 237 treatments and 217 con-\ntrols in the State Test sample.[¬e]""', 'Page 14:\n[¬s]""Table A2[¬e]""', 'Page 9:\n[¬s]""There are a maximum of\n272 FFW students and 240 control students (there are fewer\nobservations for the state writing and math scores, the pre-\ncomposite Reading Edge, score, and the pre-SFA assessment)[¬e]""']","This study uses different numbers of students in each analysis. However, the following information gives the best idea of the total sample  Max total sample = 512 students  FFW (Treatment) group = 272 students Control group = 240 students  Sample numbers in each individual test are highlighted in text (from Notes in Table 4)",,['Mixed gender'],"['Page 9:\n[¬s]""Female""\n""FFW""\n""0.489""\n""Control""\n""0.546[¬e]""', 'Page 9:\n[¬s]""Table 2\nPre-selection means and standard deviations and diﬀerences\nbetween treatment and control students[¬e]""']",See data in Table 2 Female FFW students = 48.9 % Female Control students = 54.6%,,NA,NA,,NA,"['Page 4:\n[¬s]""The district has a student\nenrollment of over 20,000 students""\n""Almost 70% qualify for the national school\nlunch program,[¬e]""']",,NA,"['Page 4:\n[¬s]""Compared to the\ndistrict as a whole these schools have a lower percentage\nof low-income students""\n""We conducted the evaluation in four schools, desig-\nnated A, B, C, and D. As shown in Table A1, these\nschools have high percentages of""\n""students who are eligible for the national school\nlunch program.[¬e]""']",,NA,NA,,NA,Unclear,,NA,Unclear,,NA,NA,,NA,NA,,"['Page 10:\n[¬s]""244[¬e]""']",244,,"['Page 10:\n[¬s]""219[¬e]""']",219,,NA,NA,,NA,NA,,['Yes'],NA,NA,,"['Page 8:\n[¬s]""a post-Reading Edge test score for 95% of[¬e]""', 'Page 9:\n[¬s]""both treatments and controls[¬e]""']",5,,"['Page 6:\n[¬s]""512""\n""485[¬e]""']",5.3%,
40398944,Roy (2019),2019,"['One to one tuition', 'Phonics', 'Teaching assistants']",NA,,"['Page 28:\n[¬s]""pupil n=501""\n""pupil n=505[¬e]""']",1006,,['Mixed gender'],"['Page 30:\n[¬s]""Intervention""\n""Control""\n""Female""\n""42%""\n""43%[¬e]""']",42.5%,,NA,NA,,49.5%,"['Page 30:\n[¬s]""Intervention""\n""Control""\n""Eligible""\n""50%""\n""49%[¬e]""']",,NA,NA,,NA,NA,,"['Page 28:\n[¬s]""Intervention""\n""684[¬e]""']",684,,"['Page 28:\n[¬s]""Control""\n""687[¬e]""']",687,,NA,NA,,NA,NA,,"['Page 32:\n[¬s]""514[¬e]""']",514,,"['Page 32:\n[¬s]""514""\n""511[¬e]""']",511,,NA,NA,,NA,NA,,['Yes'],"['Page 27:\n[¬s]"" Four intervention schools (24 pupils) who had already dropped out of the intervention delivery also decided to withdraw from the primary testing. Similarly, we lost one control school to follow- up because only one of the nominated pupils was eligible to take part in the trial, with the remainder failing to meet the eligibility criterion. This eligible pupil did not take the post-test. In addition, it was not possible to collect post-test data for 96 intervention pupils and 72 control pupils. They were either absent on the day of the testing (n=93), or had left the school (n=44), or were present but did not take the test (n=29), or parents had withdrawn their participation from the trial (n=2). These pupils were from a number of intervention and control schools where other pupils took the post-test. Please refer to the ‘follow-up’ section of Figure 2. Finally, there were some pupils for whom we had post-test data but no prior attainment data. We excluded these from the primary analysis. Therefore, overall, the primary analysis involved 501 pupils from 69 intervention schools and 505 pupils from 72 control schools. On average, there were seven pupils per school, with some schools with two pupils and other schools with twelve pupils. Overall, 1,006 pupils were retained in the analysis out of 1,217 pupils who were meant to be followed up. This resulted in an overall pupil attrition to be 17%. In terms of school level attrition, all but one of the control schools were included in the analysis resulting in an attrition of 1.4%. Whereas, the attrition was 5.5% for the intervention group as 69 (out of 73) schools were present in the analysis.[¬e]""', 'Page 28:\n[¬s]""Lost to follow up School dropped out of HGRT (school n=4; pupil n=24) Post-test not collected (pupil n=96)""\n""Randomised due to an administrative error (school n=1) School dropout prior to knowledge of group allocation (school n=3; pupil n=17)""\n""Did not meet pupil eligibility criteria (school n=2; pupil n=50)""\n""Did not meet pupil eligibility criteria (school n=4; pupil n=104)""\n""Lost to follow up Parental opt-out (pupil n=2) Post-test not collected (school n=1; pupil n=70)""\n""Not Analysed (missing data on prior attainment) (pupil n = 13)[¬e]""']",NA,,"['Page 28:\n[¬s]""Intervention""\n""pupil n=634)""\n""Analysed""\n""pupil n=501)[¬e]""']",21,,"['Page 28:\n[¬s]""Intervention""\n""pupil n=634)""\n""Control""\n""(pupil n=583)""\n""Analysed""\n""pupil n=501)""\n""pupil n=505)[¬e]""']",17%,
38296667,Rutt (2015),2015,"['Teaching assistants', 'Phonics', 'One to one tuition']",NA,,"['Page 13:\n[¬s]""5 schools containing 286 pupils in the treatment group and 271 in the control group.[¬e]""']",NA,,['Mixed gender'],NA,All pupils 59.4% male 40.6% female  control 57.9% male 42.1% female  intervention 60.8% male 39.2% female,,NA,NA,,All pupils 20.6% fsm 79.4% not fsm  control 22.9% fsm 77.1% not fsm  intervention 18.5% fsm 81.5% not fsm,NA,,NA,NA,,NA,NA,,"['Page 18:\n[¬s]"" the Catch Up (treatment) group (315 pupils)[¬e]""']",315,,"['Page 18:\n[¬s]""the control group (295 pupils)[¬e]""']",295,,NA,NA,,NA,NA,,"['Page 18:\n[¬s]""286[¬e]""']",286,,"['Page 18:\n[¬s]""271[¬e]""']",271,,NA,NA,,NA,NA,,['Yes'],"['Page 18:\n[¬s]""Of the 21 reserves, 3 were eventually included in the treatment group.""\n""Of the 32 excluded from the treatment group, 5 were missing end of Key Stage 2 test results and 27 had no post-intervention test. The reasons for missing the post-intervention test are as follows: 17 pupils did not transfer to, or eventually left, the participant school; 6 were withdrawn from the trial; 1 pupil was absent; and 3 had other reasons.""\n""Of the 24 pupils excluded from the control group, 8 were missing Key Stage 2 results and 16 had no post-intervention test. The reasons for missing the post- intervention test are as follows: 8 pupils did not transfer to, or eventually left, the participant school; 2 pupils were absent; 1 was withdrawn from the trial; and 5 had other reasons. [¬e]""']",NA,,"['Page 18:\n[¬s]""315""\n""286[¬e]""']",9.206,,"['Page 18:\n[¬s]""315""\n""295""\n""286""\n""271[¬e]""']",8.688%,
43099855,Ryder (2008),2008,"['Phonics', 'Teaching assistants', 'Small group tuition']",NA,,"['Page 6:\n[¬s]""24 children[¬e]""', 'Page 6:\n[¬s]""a larger pool of 64[¬e]""']",24,,['No information provided'],NA,NA,,NA,NA,,NA,NA,,NA,"['Page 6:\n[¬s]""New Zealand schools are rated from a\ndecile of 1 (low) to 10 (high) according to the socioeconomic community the school\nserves. The school participating in this study had a decile rating of 3, reﬂecting a\nmixture of middle and low income families in the catchment area of the school.[¬e]""']",,NA,NA,,"['Page 7:\n[¬s]""Intervention group (n = 12)[¬e]""']",12,,"['Page 7:\n[¬s]""Control group (n = 12)[¬e]""']",12,,NA,NA,,NA,NA,,"['Page 7:\n[¬s]""Intervention group (n = 12)[¬e]""']",12,,"['Page 7:\n[¬s]""Control group (n = 12)[¬e]""']",12,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,0,,NA,0%,
43099897,Savage (2003),2003,"['Phonics', 'Teaching assistants']",NA,,"['Page 9:\n[¬s]""108[¬e]""']",108,,['Mixed gender'],"['Page 9:\n[¬s]""64 boys and 44 girl[¬e]""']",41,,NA,NA,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,NA,81,,NA,27,,NA,NA,,NA,NA,,NA,78,,NA,26,,NA,26,,NA,NA,,['No'],NA," However, Figure 1 indicates that one member from each group were not included in the final analysis",,NA,3.7,,NA,3.7%,
43099898,Savage (2005),2005,['Phonics'],NA,,"['Page 8:\n[¬s]""There were 108 children recruited for the start of the intervention study\nas a result of the screening.[¬e]""']",104 participants at analysis (assume that 26 per group),,['Mixed gender'],"['Page 8:\n[¬s]""There were 54 boys and 54 girls[¬e]""']",NA,,NA,NA,,NA,NA,,NA,"['Page 8:\n[¬s]""A quasi-\nrandom allocation of schools to programmes was undertaken: four schools whose\ncatchment areas were known to draw primarily from lower SES backgrounds were\neach allocated to separate intervention groups.[¬e]""']",,NA,NA,,NA,27,,NA,27,,NA,NA,,NA,NA,,NA,26,,NA,26,,NA,NA,,NA,NA,,['Yes'],NA,1 child from each condition left the borough,,NA,3.8%,,NA,3.7%,
38296672,Sheard (2015),2015,"['Small group tuition', 'Phonics', 'Teaching assistants']",NA,,NA,427,,['Mixed gender'],NA,37,,NA,NA,,56%,NA,,NA,"['Page 18:\n[¬s]""mostly low-achieving schools with 42% of students on FSM. [¬e]""']",,NA,NA,,NA,393,,NA,393,,NA,NA,,NA,NA,,"['Page 20:\n[¬s]""225[¬e]""']",225,,"['Page 20:\n[¬s]""202[¬e]""']",202,,NA,NA,,NA,NA,,['Yes'],"['Page 16:\n[¬s]""There was a 46% attrition rate, [¬e]""', 'Page 19:\n[¬s]"" Four schools withdrew after randomisation[¬e]""']",NA,,NA,43,,"['Page 19:\n[¬s]""45.7% attrition rate[¬e]""']",45.7% ,
43099785,Silberberg (1973),1973,['Phonics'],NA,,"['Page 2:\n[¬s]""A total of 102 students[¬e]""']",102 students in the first sample,,['Mixed gender'],"['Page 2:\n[¬s]""There were two boys for\nevery girl selected, a smaller ratio than expected[¬e]""']",NA,,NA,NA,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,"['Page 6:\n[¬s]""Phonic\n(n=\n38)[¬e]""']",38,,"['Page 6:\n[¬s]""Kinesthetic\n(n=\n=31)""\n""Visual\n(n=""\n""=31)[¬e]""']",62 ,,NA,NA,,NA,NA,,"['Page 6:\n[¬s]""Phonic\n(n=\n38)[¬e]""']",38,,"['Page 6:\n[¬s]""Kinesthetic\n(n=\n=31""\n""Visual""\n""(n=""\n""=31[¬e]""']","62 see separate excel for group n, means & SDs",,NA,NA,,NA,NA,,['Unclear (please add notes)'],NA,"for the first sample, 102 total were allocated, but 100 total are reported on Tables 1 & 2. It appears 2 pupils were dropped but we don't know from which treatment group and how",,NA,NA,,NA,2% =(102-100)/102*100,
43100025,Skailand (1971),1971,['Phonics'],NA,,"['Page 6:\n[¬s]""86 kindergarten children i[¬e]""']",47 intervention = 23 control = 19 (EPPI comments instruct to code only syntheic),,['Mixed gender'],NA,NA,,NA,NA,,NA,"['Page 6:\n[¬s]""Socio-\neconomic level is reflected by the breadwinners\' employment categbries:\napproximately two-fifths blue-collar, one-fourth each white collar and un-\nemployed, and the remainder service or tradesmen.[¬e]""']",,NA,NA,,NA,NA,,NA,23,,NA,19,,NA,NA,,NA,NA,,NA,23,,NA,19,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
43099937,Stevens (2008),2008,['Phonics'],NA,,NA,462 Intervention = 247 control = 215,,['Mixed gender'],NA,Reasonable to assume mixed gender as US state public schools,,NA,NA,,70%,"['Page 14:\n[¬s]""averaging 70.6% of the students in the study receiving free or reduced-price\nlunch[¬e]""']",,NA,NA,,NA,NA,,"['Page 14:\n[¬s]""247[¬e]""']",247,,"['Page 14:\n[¬s]""215[¬e]""']",215,,NA,NA,,NA,NA,,"['Page 14:\n[¬s]""247[¬e]""', 'Page 19:\n[¬s]""F(1, 458)[¬e]""']",245,,"['Page 14:\n[¬s]""215[¬e]""', 'Page 19:\n[¬s]""F(1, 458)[¬e]""']",214,,NA,NA,,NA,NA,,['Unclear (please add notes)'],"['Page 14:\n[¬s]""247""\n""215[¬e]""', 'Page 19:\n[¬s]""student attrition during the project may have led to differences in initial achievement of those students who remained""\n""F(1, 458)[¬e]""']","Only whole sample attrition can be calculated if t df used. Note  Analysed sample (attrition of 3 participants), has been approximated as follows  Intervention = 245 (from 247) and Control = 214 (from 215).",,NA,0,,"['Page 14:\n[¬s]""247""\n""215[¬e]""', 'Page 19:\n[¬s]""F(1, 458)[¬e]""']",15.151%,
43099875,Tangel (1992),1992,['Phonics'],NA,,NA,T = 149 Treatment = 77 Control = 72,,['Mixed gender'],"['Page 7:\n[¬s]""treatment group consisted of 77 children (42 boys and 35 girls)""\n""control group consisted of 72 children (36 boys and 36\ngirls)[¬e]""']",NA,,NA,NA,,NA,NA,,NA,"['Page 7:\n[¬s]""demographically comparable low-income, inner-city schools[¬e]""']",,NA,NA,,"['Page 7:\n[¬s]""The treatment group consisted of 77 children[¬e]""']",77,,"['Page 7:\n[¬s]""The control group consisted of 72 children[¬e]""']",72,,NA,NA,,NA,NA,,"['Page 12:\n[¬s]""n = 77[¬e]""']",77,,"['Page 12:\n[¬s]""72)[¬e]""']",77,,"['Page 12:\n[¬s]""72)[¬e]""']",72,,NA,NA,,['No'],NA,NA,,NA,0,,NA,0,
47269878,Thomson (2013) Ph,2013,['Phonics'],NA,,"['Page 8:\n[¬s]""hirty-three children with dyslexia participated\noverall. They were divided between (a) a rhythmic processing intervention group,\nn = 9; mean age 9 years, 4 months; SD 15 months, henceforth RHYTHM; (b) a\nphoneme discrimination intervention group, n = 12, mean age 9 years, 5 months;\nSD 17 months, henceforth PHON; and (c) a no-intervention control group, n = 12,[¬e]""']","33, in 3 groups, rythmic=9, phonological = 12 and control=12",,['No information provided'],NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,"['Page 8:\n[¬s]""phoneme discrimination intervention group, n = 12[¬e]""']",12,,"['Page 8:\n[¬s]""a no-intervention control group, n = 12[¬e]""']",12,,NA,NA,,NA,NA,,"['Page 8:\n[¬s]""12[¬e]""']",12,,"['Page 8:\n[¬s]""12[¬e]""']",12,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
43099936,Torgesen (1997) 1_1,1997,['Phonics'],NA,,"['Page 8:\n[¬s]""180 children in the final sample[¬e]""']",Overall sample  = 180 children  PASP group = 33 students (see Table 1) Control group (no treatment) = 32 students (Table 1),,['Mixed gender'],NA,See Table 1 for gender ratio for each group,,NA,NA,,NA,NA,,NA,"['Page 8:\n[¬s]""the children\nvaried broadly in socioeconomic status[¬e]""']",,NA,NA,,NA,36,,NA,32,,NA,NA,,NA,NA,,NA,36,,NA,32,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
46325710,Torgesen (1997) 1_2,1997,['Phonics'],NA,,"['Page 8:\n[¬s]""180 children in the final sample[¬e]""']",Overall sample = 180 children  Embedded phonics group = 36 children (table 1) Control group = 32 children (table 1),,['Mixed gender'],NA,"For gender ratio in each group, see Table 1",,NA,NA,,NA,NA,,NA,"['Page 8:\n[¬s]""the children\nvaried broadly in socioeconomic status[¬e]""']",,NA,NA,,"['Page 9:\n[¬s]""d~ = 36[¬e]""']",36,,"['Page 9:\n[¬s]""a\nN = 32[¬e]""']",32,,NA,NA,,NA,NA,,NA,36,,NA,32,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
43100026,Torgesen (1999),1999,['Phonics'],NA,,"['Page 6:\n[¬s]""Over the 2 and a half years of the study, we experienced a\n23% dropout rate, so the sample at the end of second grade\ncontained 138 children. The numbers of children remaining\nin each condition were 32, 37, 33, and 36 for the control\ngroup, RCS, PASP, and EP groups, respectively.[¬e]""']","138 but of those we are interested in control=32, PASP=33 & EP=36 ",,['Mixed gender'],"['Page 3:\n[¬s]""Sex ratio""\n""23M, 22F""\n""26M, 19F""\n""24M, 21F""\n""23M, 22F[¬e]""', 'Page 3:\n[¬s]""The sample screened was 51%\nmale[¬e]""']",49% female of the screened children,,NA,NA,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,NA,90   PASP + EP,,NA,45,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['Yes'],NA,NA,,NA,23%,,NA,25%,
43099934,Torgesen (2006),2006,['Phonics'],NA,,"['Page 17:\n[¬s]""92""\n""79[¬e]""']",171 Spell Read PAT = 92 Control = 79,,['Mixed gender'],"['Page 16:\n[¬s]""Male (%)[¬e]""']",NA,,NA,NA,,45%,"['Page 16:\n[¬s]""45[¬e]""']",,NA,"['Page 16:\n[¬s]""Family income less than $30,000 (%)""\n""50""\n""Mother has bachelor\'s degree or higher (%)""\n""12[¬e]""']",,NA,NA,,"['Page 35:\n[¬s]""56[¬e]""', 'Page 36:\n[¬s]""59[¬e]""']",115,,"['Page 35:\n[¬s]""36[¬e]""', 'Page 36:\n[¬s]""45[¬e]""']",81,,NA,NA,,NA,NA,,"['Page 35:\n[¬s]""56[¬e]""', 'Page 36:\n[¬s]""59[¬e]""']",115,,"['Page 35:\n[¬s]""36[¬e]""', 'Page 36:\n[¬s]""45[¬e]""']",81,,NA,NA,,NA,NA,,['Unclear (please add notes)'],"['Page 39:\n[¬s]""The final analysis sample contains fewer students (742) than the 772 students randomized to one of the interventions. The study dropped 30 students for one of two reasons: either they were in one school unit that did not have any control students, or they did not take the follow-up tests at the end of the school year. Specifically, in the Corrective Reading group, one school unit did not have enough eligible students to allow for any control students. Given that the absence of controls prevents a comparison of treatment and control outcomes in that school unit, we dropped the 9 treatment students in the school unit from the analysis.15 In addition, 21 students (13 treatments and 8 controls) did not take any of the reading tests at the end of the school year.16""\n""16 Nearly half of these 21 students (9) had withdrawn from the study. Other nonrespondents at the end of the school year were not tested because of illness, difficulties in contacting the students, or because the student had moved.""\n""In particular, 13 students\nassigned to the treatment group did not receive any intervention; of the 13, 9 did not receive the\nintervention but remained in the study while 4 withdrew from the study.\nstudents and 2 control students withdrew from the study after the first week.14\nAn""\n""14 The 9 withdrawals resulted from students’ moves to a new school, parents not wanting their child in the control\nThe 13 treatment group drop-outs were the result of severe\ngroup, emotional issues, a student scoring well on the intervention’s test, the student missing out on something in the\nregular classroom, and other unspecified reasons.\nbehavioral issues, parents not consenting to separating siblings, students’ requests to leave the intervention, student\nstress/medication issues, students’ moving, and other unspecified reasons.[¬e]""', 'Page 98:\n[¬s]""Table IV.1""\n""335[¬e]""']","It is unclear if the attrition reported here is relevant to the Spell Read (Group B) Intervention group vs control. - Table IV.I does not break down attrition by intervention group, so specific attrition of Spell Read Inervention and Control cannot be calculated.",,NA,0,,NA,0%,
43099933,Torgesen (2009) 1_1,2009,['Phonics'],NA,,"['Page 4:\n[¬s]""the\nnumber of participating students was 108, with 34, 35, and 39 students participating in the\nRWT, LIPS, and control conditions, respectively.[¬e]""']",NA,,['Mixed gender'],"['Page 4:\n[¬s]""55.6% were male[¬e]""']",NA,,NA,NA,,NA,"['Page 4:\n[¬s]""about 35% were receiving free or reduced lunch.[¬e]""']",,NA,NA,,NA,NA,,"['Page 4:\n[¬s]""Across the two years, 36 children received instruction in the RWT group[¬e]""']",36,,"['Page 4:\n[¬s]""40 children served in the control group.[¬e]""']",40,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
49106845,Torgesen (2009) 1_2,2009,['Phonics'],NA,,"['Page 5:\n[¬s]""the number\nof participating students was 108, with 34, 35, and 39 students participating in the RWT,\nLIPS, and control conditions, respectively.[¬e]""']",NA,,['Mixed gender'],"['Page 5:\n[¬s]""55.6% were male[¬e]""']",NA,,NA,NA,,NA,"['Page 5:\n[¬s]""17% of students receiving free or reduced price lunch.[¬e]""']",,NA,NA,,NA,NA,,"['Page 5:\n[¬s]""36 in the LIPS\ngroup[¬e]""']",36,,"['Page 5:\n[¬s]""40 children served in the control group.[¬e]""']",40,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],"['Page 5:\n[¬s]""there was no attrition during the\ninstructional year in first grade[¬e]""']",NA,,NA,NA,,NA,NA,
