id,pub_author,pub_year,strand_raw,strand_info,strand_CLEAN,sample_analysed_ht,sample_analysed_info,sample_analysed_CLEAN,part_gen_raw,part_gen_ht,part_gen_info,part_gen_CLEAN,fsm_prop_info,fsm_prop_ht,fsm_prop_CLEAN,fsm_perc_info,fsm_perc_ht,fsm_perc_CLEAN,fsm_info_info,fsm_info_ht,fsm_info_CLEAN,fsm_na_raw,fsm_na_info,fsm_na_CLEAN,base_n_treat_ht,base_n_treat_info,base_n_treat_CLEAN,base_n_cont_ht,base_n_cont_info,base_n_cont_CLEAN,base_n_treat2_ht,base_n_treat2_info,base_n_treat2_CLEAN,base_n_treat3_ht,base_n_treat3_info,base_n_treat3_CLEAN,n_treat_ht,n_treat_info,n_treat_CLEAN,n_cont_ht,n_cont_info,n_cont_CLEAN,n_treat2_ht,n_treat2_info,n_treat2_CLEAN,n_cont2_ht,n_cont2_info,n_cont2_CLEAN,attri_raw,attri_ht,attri_info,attri_CLEAN,attri_treat_ht,attri_treat_info,attri_treat_CLEAN,attri_perc_ht,attri_perc_info,attri_perc_CLEAN
45336786,Smith (1960) 1_2,1960,['Setting or streaming'],NA,,"['Page 23:\n[¬s]""seventeen pairs in Grade Three[¬e]""', 'Page 31:\n[¬s]""Form three groups in your arithmetic c la ss based on the results\nof the achievement t e s t s . The lowest ranking pupils in arith\xad\nmetic average should be designated as Group C , the middle as\nGroup B, and the highest as Group A. Approximately one-third\nof the c la ss should be in each of these groups.[¬e]""']","see Table III p14 Grade 3 only identified for coding purposes N=34 Control = 17  Treatment = 17 (Across the treatment and control pupils were matched into pairs  Group A high ability = 6, Group B medium ability = 6, Group C low ability = 5)",,['Mixed gender'],"['Page 20:\n[¬s]""The following factors were considered in pairing pupils of the\ncontrol c la sse s with those in the experimental c la sse s : (1) grade level\nin school, (2) sex , (3) age, (4) grade placement on a standardized\narithmetic achievement te s t , and (5) estimated intelligence quotient\nas determined by a mental ab ilities te s t .[¬e]""']",NA,,NA,NA,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,NA,17,,NA,17,,NA,NA,,NA,NA,,NA,17,,NA,17,,NA,NA,,NA,NA,,NA,NA,NA,,NA,NA,,NA,NA,
45336787,Smith (1960) 1_3,1960,['Setting or streaming'],NA,,"['Page 23:\n[¬s]""twenty-five pairs in Grade Four[¬e]""']","see Table IV p15 Grade 4 only identified for coding purposes N=50  Control = 25 Treatment = 25 (Across the treatment and control pupils were matched into pairs  Group A high ability = 6, Group B medium ability = 8, Group C low ability = 11)",,['Mixed gender'],"['Page 20:\n[¬s]""The following factors were considered in pairing pupils of the\ncontrol c la sse s with those in the experimental c la sse s : (1) grade level\nin school, (2) sex , (3) age, (4) grade placement on a standardized\narithmetic achievement te s t , and (5) estimated intelligence quotient\nas determined by a mental ab ilities te s t .[¬e]""']",NA,,NA,NA,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,NA,25,,NA,25,,NA,NA,,NA,NA,,NA,25,,NA,25,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
45336788,Smith (1960) 1_4,1960,['Setting or streaming'],NA,,"['Page 23:\n[¬s]""twenty-four pairs in Grade Five[¬e]""', 'Page 31:\n[¬s]""Form three groups in your arithmetic c la ss based on the results\nof the achievement t e s t s . The lowest ranking pupils in arith\xad\nmetic average should be designated as Group C , the middle as\nGroup B, and the highest as Group A.[¬e]""']","see Table V p17-18 Grade 5 only identified for coding purposes N=48 Control = 24 Treatment = 24 (Across the treatment and control pupils were matched into pairs  Group A high ability = 8, Group B medium ability = 7, Group C low ability = 9)",,['Mixed gender'],"['Page 20:\n[¬s]""The following factors were considered in pairing pupils of the\ncontrol c la sse s with those in the experimental c la sse s : (1) grade level\nin school, (2) sex , (3) age, (4) grade placement on a standardized\narithmetic achievement te s t , and (5) estimated intelligence quotient\nas determined by a mental ab ilities te s t .[¬e]""']",NA,,NA,NA,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,NA,24,,NA,24,,NA,NA,,NA,NA,,NA,24,,NA,24,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
40397359,Sørensen (1986) 1_1,1986,['Setting or streaming'],NA,,"['Page 10:\n[¬s]""However, the problem of missing data on the achievement test at the end of the year meant that only 564 students were available for analysis. Of these, 384 were in grouped classes and 180 in ungrouped classes.[¬e]""']",NA,,['Mixed gender'],"['Page 10:\n[¬s]"" these data contain information on the gender of the student.[¬e]""']","Mixed gender as sex was a variable used in the analyses, but percentages of males and females are not reported.",,NA,NA,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,"['Page 18:\n[¬s]""Grouped""\n""384[¬e]""']",384,,"['Page 18:\n[¬s]""179""\n""Not grouped\nModel[¬e]""']",179,,NA,NA,,NA,NA,,"['Page 18:\n[¬s]""Grouped""\n""384[¬e]""']",384,,"['Page 18:\n[¬s]""Not grouped\nModel""\n""179[¬e]""']",179,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,0,,NA,0%,
45336789,Sørensen (1986) 1_2,1986,['Setting or streaming'],NA,,"['Page 10:\n[¬s]"" 564 students were available for analysis. Of these, 384 were in grouped classes and 180 in ungrouped classes.[¬e]""']",NA,,['Mixed gender'],"['Page 10:\n[¬s]""In addition to race and achievement, these data contain information on the gender of the student.[¬e]""']",Numbers not provided.,,NA,NA,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,"['Page 18:\n[¬s]""384[¬e]""']",384,,"['Page 18:\n[¬s]""179[¬e]""']",179,,NA,NA,,NA,NA,,"['Page 18:\n[¬s]""384[¬e]""']",384,,"['Page 18:\n[¬s]""179[¬e]""']",179,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,0,,NA,0%,
40642476,Spence (1959),1959,['Setting or streaming'],NA,,"['Page 6:\n[¬s]""The experimental group consisted of nineteen classes with\n. /—\n•\n567 students. The control group was made up of students from six\nclasses totalling 191.[¬e]""']",758,,['Mixed gender'],NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,"['Page 6:\n[¬s]""The experimental group consisted of nineteen classes with\n. /—\n•\n567 students.[¬e]""']",567,,"['Page 6:\n[¬s]""The control group was made up of students from six\nclasses totalling 191.[¬e]""']",191,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
40397373,Thacker (1987) 1_1,1987,['Setting or streaming'],NA,,"['Page 13:\n[¬s]""There were 113 sixth-grade students in the experimental group and 59 students in the control group.[¬e]""']","Instructed by coding team to focus on high ability, therefore for High Homogenous group (treatment)  n=46, High heterogenous group (control)  n=18. From Table 14, pg78. ",,['Mixed gender'],NA,"Females in sample  Homogenous group  n=51 (68%), Heterogenous group  n=24 (32%). Overall  n=75. High Homogenous group  n=19 (73%), High heterogenous group  n=7 (26.9%), Overall high group  n=26. From Table 14, pg78.",,NA,NA,,NA,NA,,NA,"['Page 26:\n[¬s]""The student population is comprised almost e n tire ly of white, middle-class students. Less than one percent of the students are minorities ( i . e . . Blacks, Hispanics, O rie n ta l), and less than one percent are participants in the free and/or reduced price school-lunch program.[¬e]""']",,NA,NA,,"['Page 97:\n[¬s]""27""\n""19[¬e]""']",46,,"['Page 97:\n[¬s]""11""\n""7[¬e]""']",18,,NA,NA,,NA,NA,,"['Page 97:\n[¬s]""27""\n""19[¬e]""']",46,,"['Page 97:\n[¬s]""11""\n""7[¬e]""']",18,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,0,,NA,0%,
45336797,Thacker (1987) 1_2,1987,['Setting or streaming'],NA,,NA,"see Table 14 p78, and Appendix itemises each participant Average ability group = 64 treatment (homogeneous) = 43 control (heterogeneous) = 21",,['Mixed gender'],"['Page 24:\n[¬s]""homogeneously grouped sixth-\ngrade average-ability male and female students was compared[¬e]""']",NA,,NA,NA,,NA,"['Page 66:\n[¬s]""The schools that were selected for this study\nreported that only about 1 percent of their students were p a r t ic i \xad\npants in the free or reduced lunch program.[¬e]""']",,NA,"['Page 26:\n[¬s]""The student population is comprised almost ent irely of\nwhite, middle-class students. Less than one percent of the students\nare minorities ( i . e . . Blacks, Hispanics, Oriental), and less than\none percent are participants in the free and/or reduced price\nschool-lunch program.[¬e]""']",,NA,NA,,"['Page 97:\n[¬s]""24""\n""19[¬e]""']",43,,"['Page 97:\n[¬s]""10""\n""11[¬e]""']",21,,NA,NA,,NA,NA,,"['Page 97:\n[¬s]""24""\n""19[¬e]""']",43,,"['Page 97:\n[¬s]""10""\n""11[¬e]""']",21,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,0,,NA,0%,
45336796,Thacker (1987) 1_3,1987,['Setting or streaming'],NA,,NA,"see Table 14 p78, and Appendix itemises each participant Low ability group = 44 treatment (homogeneous) = 24 control (heterogeneous) = 20",,['Mixed gender'],"['Page 24:\n[¬s]""sixth-grade low-abi lity male and female students[¬e]""']",NA,,NA,NA,,NA,"['Page 66:\n[¬s]""The schools that were selected for this study\nreported that only about 1 percent of their students were p a r t ic i \xad\npants in the free or reduced lunch program.[¬e]""']",,NA,"['Page 26:\n[¬s]""The student population is comprised almost ent irely of\nwhite, middle-class students. Less than one percent of the students\nare minorities ( i . e . . Blacks, Hispanics, Oriental), and less than\none percent are participants in the free and/or reduced price\nschool-lunch program.[¬e]""']",,NA,NA,,"['Page 97:\n[¬s]""11\n13[¬e]""']",24,,"['Page 97:\n[¬s]""14\n6[¬e]""']",20,,NA,NA,,NA,NA,,"['Page 97:\n[¬s]""11\n13[¬e]""']",24,,"['Page 97:\n[¬s]""14\n6[¬e]""']",20,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,0,,NA,0%,
40397386,Tobin (1965),1965,['Setting or streaming'],NA,,NA,357   Coding 53-54 control vs 55-56 exp grade 4 & 6 combined,,['Mixed gender'],NA,NA,,NA,NA,,NA,NA,,NA,"['Page 6:\n[¬s]""Children from the\ncomplete range of social, cultural and economic environ\xad\nment found in Marshfield attended this building.[¬e]""']",,NA,NA,,NA,190  See table 8,,NA,167,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['Unclear (please add notes)'],NA,The sample size is different for each measure reported,,NA,NA,,NA,NA,
40642482,Tremaine (1979),1979,['Setting or streaming'],NA,,"['Page 2:\n[¬s]""74 students who were enrolled in special gifted courses or programs in high school were compared with those of all 59 gifted graduates who were never enrolled. [¬e]""']",133 (74 gifted enrolled+59 gifted non-enrolled),,['No information provided'],NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,"['Page 2:\n[¬s]""74[¬e]""']",74,,"['Page 2:\n[¬s]""59[¬e]""']",59,,NA,NA,,NA,NA,,"['Page 5:\n[¬s]""70[¬e]""']",70,,"['Page 5:\n[¬s]""33[¬e]""']",33,,NA,NA,,NA,NA,,['Yes'],"['Page 5:\n[¬s]""only 33 of the 59 unenrolled students took the SAT, versus 70 or\nthe 74 enrolled[¬e]""']",NA,,"['Page 5:\n[¬s]""70 or\nthe 74[¬e]""']",5.405,,"['Page 5:\n[¬s]""only 33 of the 59 unenrolled students took the SAT, versus 70 or\nthe 74 enrolled[¬e]""']",22.556%,
40642486,Wardrop (1967),1967,['Setting or streaming'],NA,,"['Page 11:\n[¬s]""82 children[¬e]""']",NA,,['Mixed gender'],"['Page 11:\n[¬s]""The total group was then divided into thirds on the basis of these combined scores, and each resulting group stratified according to sex.[¬e]""']",Breakdown not provided in report,,NA,NA,,NA,NA,,NA,"['Page 11:\n[¬s]""The students came from predominantly middle\xad class famili s.[¬e]""']",,NA,NA,,NA,57,,NA,24,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,0,,NA,0,
40642489,Ziehl (1962),1962,['Setting or streaming'],NA,,"['Page 20:\n[¬s]""A group of 110 Real 1 wood Drive Elementary School pupils[¬e]""']",NA,,['Mixed gender'],NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,"['Page 21:\n[¬s]""Analysis of Table I reveals that the total number of pupils in\nthe experimental group is 110.[¬e]""']",110,,NA,110  paired matching ,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
40642490,Zweibelson (1965),1965,['Setting or streaming'],NA,,NA,"Total sample of 187 students (94 experimental, 93 control). ",,['Mixed gender'],NA,"54% boys, 46% girls (of total sample)",,NA,NA,,NA,NA,,"Only mention of SES on p.21 - ""The samples were expected to be representative of the school...in terms of mental ability, racial composition and economic status"".",NA,,NA,NA,,NA,94,,NA,93,,NA,NA,,NA,NA,,NA,94,,NA,93,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
