id,pub_author,pub_year,strand_raw,strand_info,sample_analysed_info,strand_CLEAN,sample_analysed_ht,part_gen_raw,sample_analysed_CLEAN,part_gen_ht,part_gen_info,fsm_prop_info,part_gen_CLEAN,fsm_prop_ht,fsm_perc_info,fsm_prop_CLEAN,fsm_perc_ht,fsm_info_info,fsm_perc_CLEAN,fsm_info_ht,fsm_na_raw,fsm_info_CLEAN,fsm_na_info,base_n_treat_ht,fsm_na_CLEAN,base_n_treat_info,base_n_cont_ht,base_n_treat_CLEAN,base_n_cont_info,base_n_treat2_ht,base_n_cont_CLEAN,base_n_treat2_info,base_n_treat3_ht,base_n_treat2_CLEAN,base_n_treat3_info,n_treat_ht,base_n_treat3_CLEAN,n_treat_info,n_cont_ht,n_treat_CLEAN,n_cont_info,n_treat2_ht,n_cont_CLEAN,n_treat2_info,n_cont2_ht,n_treat2_CLEAN,n_cont2_info,attri_raw,n_cont2_CLEAN,attri_ht,attri_info,attri_treat_ht,attri_CLEAN,attri_treat_info,attri_perc_ht,attri_treat_CLEAN,attri_perc_info,attri_perc_CLEAN
37671570,Merrell (2015),2015,"['Teaching assistants', 'Phonics', 'Small group tuition']",NA,310,,"['Page 18:\n[¬s]""Figure 1: Participant chart""\n""149 post-tests analysed""\n""161 post-tests analysed\nwith missing baseline data\nfor 1 pupil[¬e]""']",['Mixed gender'],,"['Page 24:\n[¬s]""Female""\n""40.51%(126)""\n""Table 13:[¬e]""']",41,NA,,NA,46.3 ,,NA,NA,,NA,NA,,NA,"['Page 18:\n[¬s]""184[¬e]""']",,184,NA,,186,NA,,NA,NA,,NA,"['Page 21:\n[¬s]""161[¬e]""']",,160,"['Page 21:\n[¬s]""149[¬e]""']",,149,NA,,NA,NA,,NA,['Yes'],,"['Page 18:\n[¬s]""Figure 1 shows the numbers of children assessed for eligibility, randomised, missing from post- testing, lost from the trial for other reasons such as leaving the school, and the number of the post- tests from the NGRT.""\n""INTERVENTION GROUP""\n""14 absent for post-test 1 refused to do post-test 3 left school 3 expelled 2 removed by parents""\n""CONTROL GROUP""\n""27 absent for post-test 8 left school 1 expelled[¬e]""']",NA,"['Page 18:\n[¬s]""184""\n""161[¬e]""']",,13,"['Page 18:\n[¬s]""370""\n""161""\n""149[¬e]""']",,16.2,
38296653,Miller (2015),2015,NA,NA,Initial sample = 472 pupils Analysed sample = 372 pupils,,"['Page 18:\n[¬s]"" final (analysed) sample[¬e]""', 'Page 18:\n[¬s]""205 (100%) 167 (100%)[¬e]""', 'Page 6:\n[¬s]""472 pupils in total[¬e]""']",['Mixed gender'],,"['Page 18:\n[¬s]""Male 103 (50.2%) 93 (55.7%)""\n""Female 102 (49.8%) 74 (44.3%)[¬e]""']",Intervention M=50.2% Control=49.8% Control M=55.7% F=44.3%,NA,,NA,ranging from 1.4% to 14.7% (as seen in Table 4),,"['Page 16:\n[¬s]""Table 4[¬e]""']",NA,,NA,NA,,NA,"['Page 19:\n[¬s]""Allocated to intervention (n=6 year groups, n=235 pupils)[¬e]""']",,235,"['Page 19:\n[¬s]""Allocated to control (n=6 year groups, n=237 pupils)[¬e]""']",,237,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,['Yes'],,"['Page 19:\n[¬s]""Withdrew (n=1 year group, n=30 pupils)""\n""Withdrew (n=1 year group, n=30 pupils)""\n""Excluded from analysis (n=1 year group, n=30 pupils)""\n""Excluded from analysis (n=2 year groups, n=70 pupils)[¬e]""']",NA,NA,,12.77,NA,,21.19%,
38296652,Miller (2016),2016,['Parental engagement'],NA,"Final Analysis   Intervention  English post-test  5,376 pupils Maths post-test  5,623 pupils Science post-test  4,726 pupils Attendance  7,436 pupils  Control   English post-test  6,037 pupils Maths post-test  5,977 pupils Science post-test  5,582 pupils Attendance  7,919 pupils   From Figure 1, pg22",,NA,['Mixed gender'],,NA,45,NA,,NA,NA,,NA,"Eligible for FSM   Intervention  1048/7570 (4missing) = 14% Control  1469/ 8127 (20missing) = 18%  Baseliine comparison (may differ in final sample).   From Table 7, pg24. ",,NA,NA,,NA,"['Page 23:\n[¬s]""Allocated to intervention (KS groups n=36, school n=36, pupil n=9,631)[¬e]""']",,9631,"['Page 23:\n[¬s]""Allocated to control (KS groups n=36, school n=36, pupil n=9,667)[¬e]""']",,9667,NA,,NA,NA,,NA,"['Page 26:\n[¬s]""English 5,376[¬e]""']",,5376,"['Page 26:\n[¬s]""6,037[¬e]""']",,6037,NA,,NA,NA,,NA,['Yes'],,NA,Attrition rate at pupil level is calculated for English only,"['Page 23:\n[¬s]""Allocated to intervention (KS groups n=36, school n=36, pupil n=9,631)""\n""Analysed (KS group n=29, school n=29, English pupil n=5,376,[¬e]""']",,44,NA,,41,
41425842,Miller (2017),2017,"['Collaborative learning', 'Phonics']",NA,1322,,"['Page 15:\n[¬s]""n=648)""\n""n=674)[¬e]""', 'Page 5:\n[¬s]""1,767[¬e]""']",['Mixed gender'],,"['Page 17:\n[¬s]"" 49% were male.[¬e]""']",51,NA,,NA,22 ,,"['Page 17:\n[¬s]""22% were ‘ever’ eligible for FSM[¬e]""']",NA,,NA,NA,,NA,"['Page 15:\n[¬s]""Allocated to intervention ""\n"" pupil n=874)[¬e]""']",,874,"['Page 15:\n[¬s]""Allocated to control ""\n"" pupil n=893)[¬e]""']",,893,NA,,NA,NA,,NA,"['Page 18:\n[¬s]""873[¬e]""']",,873,"['Page 18:\n[¬s]""874[¬e]""']",,874,NA,,NA,NA,,NA,['Yes'],,"['Page 25:\n[¬s]""Table 12: Proportion of missing data for each outcome""\n"" Intervention missing n (%) Control missing n (%) Total missing n (%)""\n""Post-test (end of Yr1) literacy ability (Woodcock)""\n""225 (26%) 205 (23%) 430 (24%)[¬e]""']",NA,"['Page 15:\n[¬s]""874)[¬e]""', 'Page 21:\n[¬s]""648[¬e]""']",,25.858,"['Page 15:\n[¬s]""874""\n""893[¬e]""', 'Page 21:\n[¬s]""674[¬e]""']",,25.183,
68655341,Miller (2020),2020,['Parental engagement'],NA,NA,,NA,NA,,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,,NA,NA,,NA,
38296654,Motteram (2016),2016,['Metacognition and self-regulation'],NA,839,,NA,['Mixed gender'],,NA,"The percentage of male and female pupils is not reported, therefore sample is presumed to be mixed. ",NA,,NA,NA,,NA,"FSM Eligible (at baseline)  Intervention  334/993 (4 missing = 0.4%) = 33.6% Control  314/859 (2 missing = 0.2%) = 62.8%  From Teble 5, pg9.",,NA,NA,,NA,"['Page 19:\n[¬s]""Allocated to intervention classes n=38; pupils n=997[¬e]""']",,997,"['Page 19:\n[¬s]""Allocated to control classes n=32; pupils n=861[¬e]""']",,861,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,['Yes'],,NA,NA,"['Page 19:\n[¬s]""Allocated to intervention classes n=38; pupils n=997""\n""Total analysed classes n=35; pupils n=839[¬e]""']",,15.8%,"['Page 50:\n[¬s]"" 15.5% attrition[¬e]""']",,15.5%,
38296655,Murphy (2017),2017,NA,NA,NA,,NA,NA,,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,,NA,NA,,NA,
38296656,Murphy (2017),2017,NA,NA,NA,,"['Page 6:\n[¬s]""6304[¬e]""']",['Mixed gender'],,"['Page 24:\n[¬s]""Male""\n""50%""\n""51%[¬e]""']","Intervention M = 50%, F = 50%  Control Group M = 51%, F = 49%",NA,,NA,"Intervention Group FSM = 26%,  Control Group = 25%",,"['Page 24:\n[¬s]""26%""\n""25%[¬e]""']",NA,,NA,NA,,NA,"['Page 25:\n[¬s]""3,157[¬e]""', 'Page 58:\n[¬s]""3157 cohort 1[¬e]""']",,3157,"['Page 25:\n[¬s]"" 3,284[¬e]""']",,3129,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,['Yes'],,"['Page 48:\n[¬s]""an overall treatment attrition rate of only 13.3% at the school level in terms of treatment and control- group allocation, and less than 1% attrition (0.002%) in terms of outcome testing[¬e]""']",NA,NA,,0.002,NA,,13.3%,
38296657,Nunes (2018),2018,"['Small group tuition', 'Teaching assistants']",NA,491,,NA,['Mixed gender'],,"['Page 48:\n[¬s]""Table 11. Subgroup analyses by gender[¬e]""']",45,NA,,NA,26.4,,"['Page 40:\n[¬s]"" 26.4[¬e]""']",NA,,NA,NA,,NA,"['Page 39:\n[¬s]""268 intervention[¬e]""']",,268,"['Page 39:\n[¬s]""264 control[¬e]""']",,264,NA,,NA,NA,,NA,NA,,253,NA,,238,NA,,NA,NA,,NA,['Yes'],,"['Page 23:\n[¬s]""With the attrition of pupils in different schools, the number of pupils per school varied in the final analysis: two schools had two pupils, 25 schools had three pupils, and the remaining 103 schools had four pupils[¬e]""', 'Page 25:\n[¬s]""As per the Statistical Analysis Plan (SAP) missing data were scrutinised at the time of post-test in order to verify the proportion of missing data and the relation between missingness and pre-test results (see below). Besides analysing the proportion of missing data, we considered its nature (missing completely at random, missing at random, or missing not at random; Graham, 2009) by investigating the reasons for missing data during the process evaluation.""\n""The rate of missing data was 7.7%, thus further analyses to investigate the reasons for missing data and whether there was a pattern to missingness were carried out. [¬e]""', 'Page 37:\n[¬s]""1 school withdrew previous to randomisation and after post-test""\n""1 school that had been assigned to the control group withdrew after randomisation due the a long-term illness of the TA who would have been implementing the alternative intervention with a different year group""\n""After randomisation, if a child moved to another school and a new child was included in the small group to maintain its expected size of 4 children, the new child was not included in the study.[¬e]""', 'Page 38:\n[¬s]""Three control schools (a total of 12 pupils) did not agree to participate in the post-test.[¬e]""', 'Page 39:\n[¬s]""Of the 520 pupils who remained in the sample after the withdrawal of these control schools, one pupil was not post-tested because the parent withdrew the child from the trial and one pupil was not post- tested because the teacher withdrew the child from the trial due to a diagnosis of autism after pre-test; 27 pupils were not post-tested due to relocation; 491 (92.3%) pupils were post-tested and included in the analyses. The total loss of participants on the primary measure either due to school withdrawal or to loss of pupils at post-test is 7.7% (41 pupils).[¬e]""']",NA,"['Page 39:\n[¬s]""268 intervention""\n""253 intervention[¬e]""']",,5.597,"['Page 39:\n[¬s]""264 control;""\n""268 intervention""\n""238 control""\n""253 intervention[¬e]""']",,7.706%,
68655342,Nunes (2019),2019,NA,NA,NA,,NA,NA,,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,,NA,NA,,NA,
38296622,O'Hare (2017),2017,NA,NA,Treatment 1 - 10 min - 110 Treatment 2 - 24 hour - 75 Control - 53,,"['Page 23:\n[¬s]""10-min""\n""110""\n""24-hr""\n""75""\n""no spaces or materials control""\n""53[¬e]""']",['No information provided'],,NA,NA,NA,,NA,table 7 shows percentage of FSM in each school involved in study  ranges from 0% to 35%,,"['Page 28:\n[¬s]""B 10-min Rural 1522 3""\n""D No spaces/materials Urban 525 21""\n""H 24-hr Urban 1600 10""\n""I 10-min Rural 600 16""\n""J 10-min Urban 600 12""\n""K 24-hr Urban 1365 35""\n""L No spaces/materials Urban 160 0[¬e]""']",NA,,"['Page 19:\n[¬s]""owever, all schools were in the Yorkshire and Lancashire area of England and most had a high percentage of pupils in receipt of free school meals [¬e]""']",NA,,NA,"['Page 23:\n[¬s]""91[¬e]""']",,91,"['Page 23:\n[¬s]""no spaces or materials control""\n""53[¬e]""']",,53,NA,,NA,NA,,NA,"['Page 23:\n[¬s]""91[¬e]""']",,91,"['Page 23:\n[¬s]""53[¬e]""']",,53,NA,,NA,NA,,NA,['Unclear (please add notes)'],,"['Page 21:\n[¬s]""One school (School L, a small independent school) assigned to the 24-hour space variant did not wish to take part in the training and delivery of the programme but agreed to the pre-and post-test (with 11 of the 14 pupils providing complete data). Therefore, it was reassigned to the \x91no spaces/materials\x92 control group.[¬e]""']",No information provided about individual-level drop outs.,NA,,NA,NA,,NA,
38296658,O'Hare (2018),2018,NA,NA,NA,,"['Page 15:\n[¬s]"" The pre-test was conducted with Year 5 pupils in October 2016 (N = 473) and the post-test in June 2017 (N = 423).[¬e]""']",['Mixed gender'],,NA,"No information on gender is provided, therefore assumed sample is mixed gender.",NA,,NA,"The percentages of the FSM pupils in each school are reported in Table 7, pg20.   However no information is provided oon the exact number of FSM pupils in the sample. ",,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,,NA,NA,,NA,
68655343,O’Hare (2019),2019,['Reading comprehension strategies'],NA,NA,,NA,NA,,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,,NA,NA,,NA,
68655344,Pampaka (2021),2021,NA,NA,NA,,NA,NA,,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,,NA,NA,,NA,
38296659,Patel (2017),2017,"['Teaching assistants', 'One to one tuition']",NA,999,,NA,['Mixed gender'],,NA,42,NA,,NA,37.5%,,NA,NA,,NA,NA,,NA,"['Page 23:\n[¬s]""Switch-on ""\n"" pupil n=658[¬e]""']",,658,"['Page 23:\n[¬s]""Control ""\n"" pupil n=341[¬e]""']",,341,NA,,NA,NA,,NA,"['Page 25:\n[¬s]""606[¬e]""']",,606,"['Page 25:\n[¬s]""296[¬e]""']",,296,NA,,NA,NA,,NA,['Yes'],,"['Page 22:\n[¬s]""Of the 999 pre-selected pupils, 80 were lost to follow-up, so that outcome data of 919 pupils (92% of those assigned) was available for the analysis. For an additional 17 pupils, other covariates included in the primary analysis were missing, meaning that 902 pupils (90%) were included in the primary analysis.[¬e]""']",NA,"['Page 23:\n[¬s]""pupil n=658""\n""pupils n = 606[¬e]""']",,7.902,"['Page 23:\n[¬s]""pupil n=658""\n""pupils n = 606""\n""pupil n=341""\n""pupils n=296[¬e]""']",,9.709%,
38296660,Rienzo (2015) 1_1,2015,['Metacognition and self-regulation'],NA,286,,"['Page 10:\n[¬s]"" Overall 286 pupils were randomly assigned with 144 in the intervention group and 142 in the control group.[¬e]""', 'Page 5:\n[¬s]""The pupil workshop intervention was evaluated using a randomised controlled trial involving six schools and 286 pupils.""\n""The teacher training intervention was evaluated using a randomised controlled trial involving 30 schools and 1,505 pupils.[¬e]""']",['Mixed gender'],,"['Page 22:\n[¬s]""Table 3a shows baseline characteristics for the pupil trial. Here 46% of the intervention group and 43% of the control group were female""\n""Table 3""\n""Female 0.458 0.434""\n""For the INSET trial (Table 3b), roughly half the pupils in both the intervention and control groups were female""\n""Table 3b""\n""Proportion of female pupils 0.505 0.498[¬e]""']","Intervention 1 - Intervention Group F = 46%, Control Group F = 43% Intervention 2 - Intervention Group F = 51%, Control Group F = 50%",NA,,NA,Intervention 1 - 42.2% Intervention 2 - 30.4%  Control group - 25.7%,,"['Page 21:\n[¬s]""42.2[¬e]""', 'Page 22:\n[¬s]""30.4[¬e]""']",NA,,NA,NA,,NA,NA,,144,NA,,1019,NA,,628,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,['Yes'],,"['Page 19:\n[¬s]""Lost to follow-up (n=53) (moved schools (n=9); unavailable for testing (n=1); school drop out (n=28))""\n""Lost to follow-up (n=48) (moved schools (n=3); unavailable for testing (n=16); school drop out (n=29)[¬e]""', 'Page 20:\n[¬s]""Lost to follow-up (n=269) moved schools (pupil n=32); unavailable for testing (pupil n=83); no consent (pupil n=2) school drop out (schools n=2, pupils n=152)""\n""Lost to follow-up (n=339) moved schools (pupil n=50); unavailable for testing (pupil n=60); no consent (n=0) ; school drop out (schools n=4, pupils n=229[¬e]""']",NA,NA,,42.7,NA,,40.76%,
38296661,Rienzo (2016),2016,['Feedback'],NA,1722,,NA,['Mixed gender'],,"['Page 21:\n[¬s]""Gender: Male 53 60 Female 47 40[¬e]""']",43.5 ,NA,,NA,14,,"['Page 20:\n[¬s]"" eligible for free school meals (FSM), 14.2% and 13.9% in the intervention and control schools respectively.[¬e]""']",NA,,NA,NA,,NA,"['Page 19:\n[¬s]""Allocated to intervention (schools n=10; pupils=1,983)[¬e]""']",,1983,"['Page 19:\n[¬s]""Allocated to control (schools n=10; pupils=1541)[¬e]""']",,1541,NA,,NA,NA,,NA,"['Page 23:\n[¬s]""709[¬e]""']",,709,"['Page 23:\n[¬s]""1,013[¬e]""']",,1013,NA,,NA,NA,,NA,['Yes'],,NA,NA,"['Page 21:\n[¬s]""Of the 15 schools remaining in the study, 733 pupils were in the 6 intervention schools[¬e]""']",,63 ,"['Page 19:\n[¬s]""Allocated to intervention (schools n=10; pupils=1,983)""\n""Allocated to control (schools n=10; pupils=1541)[¬e]""', 'Page 21:\n[¬s]""Of the 15 schools remaining in the study, 733 pupils were in the 6 intervention schools and 1,049 were in the 9 control schools.[¬e]""']",,49,
38296662,Robinson-Smith (2018),2018,NA,NA,Initial sample - 981 children Analysed sample - 845 children,,"['Page 35:\n[¬s]""Intervention n=474; Control n=507""\n""n=845""\n""Intervention n=407""\n""Control n=438[¬e]""', 'Page 39:\n[¬s]""108 randomised nurseries and 981 participating children [¬e]""']",['Mixed gender'],,"['Page 40:\n[¬s]""For pupils with data on gender, 177/382 (46.3%) in the intervention group were male and 195/398 (49.0%) in the control group.[¬e]""']","Intervention M=46.3%, F=53.7% Control M=49%, F=51%",NA,,NA,NA,,NA,NA,,NA,['No SES/FSM Information Provided'],,NA,"['Page 35:\n[¬s]""NUMBER OF PRE-TESTS TO BE CONDUCTED""\n""Intervention n=474[¬e]""']",,474,"['Page 35:\n[¬s]""Control n=507[¬e]""']",,507,NA,,NA,NA,,NA,NA,,407,NA,,438,NA,,NA,NA,,NA,['Yes'],,"['Page 38:\n[¬s]""Lost to follow-up Nursery (n=3): Staff shortages, n=1; unresponsive to contact, n=1; all participating children had left nursery prior to post-test, n=1 Pupil (n=103)""\n""Lost to follow-up Nursery (n=0) Pupil (n=46)""\n""Not analysed Nursery (n=0) Pupils (n=43): missing pre-test data, n=43""\n""Not analysed Nursery (n=0) Pupils (n=25): missing pre-test data, n=25[¬e]""', 'Page 44:\n[¬s]""Overall, 136/981 (13.9%) pupils are excluded from the primary analysis due to missing pre-test data (Intervention n=67/474 (14.1%); Control n=69/507 (13.6%)).""\n""A further 217/981 (22.1%) pupils are excluded since they are missing post-test data (Intervention n=128/474 (27.0%); Control n=89/507 (17.6%)). These were predominantly because the child had left the nursery or was absent on the day of testing. Missing pre- and post-test ASPECTS data were imputed using multiple imputation.[¬e]""']",NA,NA,,41.14,NA,,36%,
40398943,Robinson-Smith (2019),2019,NA,NA,"Initial cohort size  1504, size at post-intervention  823 (Table 12). Highlighted material is in relation to the subgroup who participated in actigraphy and sleep diary data collection.  ",,"['Page 28:\n[¬s]"" 85 students provided actigraphy data pre- and post-intervention for inclusion into the descriptive analysis.[¬e]""']",['Mixed gender'],,NA,53.4% female (Note that the gender information provided is for the 1504 pupils in the cohort (Table 8).),NA,,NA,NA,,"['Page 26:\n[¬s]"" The proportion of students in receipt of FSM across the schools ranged from 0.8–28.6%, with an average of 18.1%.[¬e]""', 'Page 27:\n[¬s]""M.[¬e]""']",NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,,NA,NA,,NA,
68655345,Robinson-Smith (2019),2019,['Parental engagement'],NA,NA,,NA,NA,,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,,NA,NA,,NA,
38296663,Rose (2017),2017,NA,NA,"Analysed sample, Intervention = 2402, Control = 2564 Total sample = 4966",,"['Page 15:\n[¬s]""60 primary schools were allocated to the treatment group and 59 to the control group[¬e]""', 'Page 21:\n[¬s]""n = 2,402""\n"" n = 2,564[¬e]""']",['Mixed gender'],,NA,Not given,NA,,NA,NA,,"['Page 24:\n[¬s]""14.1%[¬e]""']",NA,,NA,NA,,NA,"['Page 21:\n[¬s]""Treatment""\n""pupil n = 2,619[¬e]""']",,2619,"['Page 21:\n[¬s]""Waitlist control""\n""pupil n = 2,843[¬e]""']",,2843,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,['Yes'],,"['Page 21:\n[¬s]""Lost to follow up (Missing school n = 1; Pupil n = 7) (Other schools: pupil n = 66)""\n""Not analysed Pupil n = 144 (other missing data e.g. KS1 or FSM)""\n""Not analysed Pupil n = 176 (other missing data e.g. KS1 or FSM)""\n""Lost to follow up (Missing school n = 2; Pupil n = 19) (Other schools: pupil n = 84)[¬e]""']",NA,NA,,8.29,NA,,9.08%,
38296664,Roy (2018),2018,['Setting or streaming'],NA,2107,,"['Page 27:\n[¬s]""289""\n""262""\n""64[¬e]""', 'Page 27:\n[¬s]""66[¬e]""']",['No information provided'],,NA,NA,NA,,NA,"Intervention = 33.2% FSM (289), Control = 28.1 % FSM (64) See Table 8",,"['Page 29:\n[¬s]""33.2%""\n""28.1%[¬e]""']",NA,,NA,NA,,NA,"['Page 27:\n[¬s]"" n=1506[¬e]""']",,1506,"['Page 27:\n[¬s]""n=601[¬e]""']",,601,NA,,NA,NA,,NA,NA,,6,NA,,3,NA,,NA,NA,,NA,['Yes'],,"['Page 27:\n[¬s]""Lost to follow up Maths: Schools dropped out (school n=2, pupil n=399) Pupils missing \x96 absent or not sampled (n=818) English: Schools dropped out (school n=3, pupil n=589) Pupils missing \x96 absent or not sampled (n=655)""\n""Not analysed Maths: (school n=0, pupil n=0) English: (school n=0, pupil n=0)""\n""Not analysed Maths: (school n=0, pupil n=1) English: (school n=0, pupil n=1)""\n""Lost to follow up Maths: Schools dropped out (school n=2, pupil n=173) Pupils missing \x96 absent or not sampled (n=363) English: Schools dropped out (school n=2, pupil n=173) Pupils missing \x96 absent or not sampled (n=361)[¬e]""']",NA,"['Page 27:\n[¬s]""n=1506""\n""n=289""\n""n=262[¬e]""']",,63.41,NA,,67.68,
38296665,Roy (2018),2018,NA,NA,"Intervention original - 18,186 Control original - 13,277  Intervention final analysis - 1351 Control final analysis - 1971",,"['Page 31:\n[¬s]""n=941""\n""n=1,442""\n""n=529""\n""n=410[¬e]""', 'Page 5:\n[¬s]""One hundred and twenty seven schools[¬e]""']",['Mixed gender'],,NA,Not given,NA,,NA,"Maths  Intervention - 27%, Control - 32% English  Intervention - 32%, Control 25%",,"['Page 35:\n[¬s]""27%""\n""32%[¬e]""', 'Page 36:\n[¬s]""32%""\n""25%[¬e]""', 'Page 36:\n[¬s]""32%[¬e]""']",NA,,NA,NA,,NA,"['Page 31:\n[¬s]""Intervention- Maths trial""\n""pupil n=10,808""\n""Intervention- English trial""\n""pupil n=7,378[¬e]""']",,18186,"['Page 31:\n[¬s]""Control- Maths trial""\n""pupil n=12,513""\n""Control- English trial""\n""pupil n=7,764[¬e]""']",,20277,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,['Yes'],,"['Page 31:\n[¬s]""Discontinued intervention (school n=27; pupil n=4,826)""\n""Discontinued intervention (school n=30; pupil n=5,148)[¬e]""']",NA,NA,,88.56,NA,,86.57%,
40398944,Roy (2019),2019,"['One to one tuition', 'Phonics', 'Teaching assistants']",NA,1006,,"['Page 28:\n[¬s]""pupil n=501""\n""pupil n=505[¬e]""']",['Mixed gender'],,"['Page 30:\n[¬s]""Intervention""\n""Control""\n""Female""\n""42%""\n""43%[¬e]""']",42.5 ,NA,,NA,49.5 ,,"['Page 30:\n[¬s]""Intervention""\n""Control""\n""Eligible""\n""50%""\n""49%[¬e]""']",NA,,NA,NA,,NA,"['Page 28:\n[¬s]""Intervention""\n""684[¬e]""']",,684,"['Page 28:\n[¬s]""Control""\n""687[¬e]""']",,687,NA,,NA,NA,,NA,"['Page 32:\n[¬s]""514[¬e]""']",,514,"['Page 32:\n[¬s]""514""\n""511[¬e]""']",,511,NA,,NA,NA,,NA,['Yes'],,"['Page 27:\n[¬s]"" Four intervention schools (24 pupils) who had already dropped out of the intervention delivery also decided to withdraw from the primary testing. Similarly, we lost one control school to follow- up because only one of the nominated pupils was eligible to take part in the trial, with the remainder failing to meet the eligibility criterion. This eligible pupil did not take the post-test. In addition, it was not possible to collect post-test data for 96 intervention pupils and 72 control pupils. They were either absent on the day of the testing (n=93), or had left the school (n=44), or were present but did not take the test (n=29), or parents had withdrawn their participation from the trial (n=2). These pupils were from a number of intervention and control schools where other pupils took the post-test. Please refer to the ‘follow-up’ section of Figure 2. Finally, there were some pupils for whom we had post-test data but no prior attainment data. We excluded these from the primary analysis. Therefore, overall, the primary analysis involved 501 pupils from 69 intervention schools and 505 pupils from 72 control schools. On average, there were seven pupils per school, with some schools with two pupils and other schools with twelve pupils. Overall, 1,006 pupils were retained in the analysis out of 1,217 pupils who were meant to be followed up. This resulted in an overall pupil attrition to be 17%. In terms of school level attrition, all but one of the control schools were included in the analysis resulting in an attrition of 1.4%. Whereas, the attrition was 5.5% for the intervention group as 69 (out of 73) schools were present in the analysis.[¬e]""', 'Page 28:\n[¬s]""Lost to follow up School dropped out of HGRT (school n=4; pupil n=24) Post-test not collected (pupil n=96)""\n""Randomised due to an administrative error (school n=1) School dropout prior to knowledge of group allocation (school n=3; pupil n=17)""\n""Did not meet pupil eligibility criteria (school n=2; pupil n=50)""\n""Did not meet pupil eligibility criteria (school n=4; pupil n=104)""\n""Lost to follow up Parental opt-out (pupil n=2) Post-test not collected (school n=1; pupil n=70)""\n""Not Analysed (missing data on prior attainment) (pupil n = 13)[¬e]""']",NA,"['Page 28:\n[¬s]""Intervention""\n""pupil n=634)""\n""Analysed""\n""pupil n=501)[¬e]""']",,21,"['Page 28:\n[¬s]""Intervention""\n""pupil n=634)""\n""Control""\n""(pupil n=583)""\n""Analysed""\n""pupil n=501)""\n""pupil n=505)[¬e]""']",,17,
68655346,Roy (2019),2019,NA,NA,NA,,NA,NA,,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,,NA,NA,,NA,
68655347,Roy (2021),2021,NA,NA,NA,,NA,NA,,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,,NA,NA,,NA,
